,sell_money
11359,1662510423.413096
11360,1662596368.3037102
11361,1662607463.222431
11362,1662504285.9131744
11363,1662529685.4682438
11364,1662630567.2790601
11365,1662731517.6734426
11366,1662528935.4384458
11367,1662630608.2423272
11368,1662599428.249521
11369,1662560276.4635532
11370,1662739189.4768126
11371,1662618549.2489784
11372,1662556219.5422816
11373,1662699039.0355291
11374,1662686542.4797149
11375,1662673826.9927793
11376,1662677009.2239153
11377,1662625760.9522922
11378,1662598458.1739953
11379,1662616631.8684487
11380,1662670890.6801221
11381,1662724767.0598834
11382,1662585398.109356
11383,1662608326.028875
11384,1662636225.9053376
11385,1662664079.165529
11386,1662696514.667795
11387,1662701232.7802045
11388,1662635797.157976
11389,1662579013.9672549
11390,1662592001.19098
11391,1662593280.0349185
11392,1662486648.6852944
11393,1662604648.6162887
11394,1662554665.6774666
11395,1662594688.3557763
11396,1662705386.43425
11397,1662570064.0271533
11398,1662544621.2408268
11399,1662559023.1013825
11400,1662637541.4114566
11401,1662586265.4264314
11402,1662644242.96636
11403,1662581108.2697823
11404,1662592443.0659347
11405,1662569408.5536468
11406,1662563121.6297882
11407,1662539771.9161243
11408,1662649473.8189905
11409,1662602616.3872304
11410,1662557843.178508
11411,1662625950.7581325
11412,1662681811.7321327
11413,1662632744.1410322
11414,1662619514.69855
11415,1662610374.1514845
11416,1662740557.7195125
11417,1662582272.9501169
11418,1662656039.0638347
11419,1662621648.6879368
11420,1662680099.3374724
11421,1662633180.020634
11422,1662652514.9948575
11423,1662663048.4246755
11424,1662521282.9205432
11425,1662696570.644951
11426,1662735480.140843
11427,1662663620.7909625
11428,1662645616.8144574
11429,1662671409.9124818
11430,1662694739.3226292
11431,1662581964.243309
11432,1662608163.9871454
11433,1662600944.9005842
11434,1662635414.1407168
11435,1662552052.9332728
11436,1662651372.3000462
11437,1662713147.5157926
11438,1662685566.7269855
11439,1662549256.49205
11440,1662596386.3179963
11441,1662624130.053391
11442,1662682888.1513665
11443,1662691216.1652129
11444,1662596146.3113487
11445,1662631533.2026544
11446,1662691427.5067577
11447,1662525867.9483333
11448,1662611120.6443186
11449,1662600485.7003264
11450,1662511436.349594
11451,1662572725.8582718
11452,1662610918.265616
11453,1662648379.0275495
11454,1662556304.854484
11455,1662622991.1538785
11456,1662629433.2088335
11457,1662662897.9322836
11458,1662657102.1130931
11459,1662607544.584726
11460,1662676515.1652064
11461,1662575318.3255486
11462,1662637256.7897813
11463,1662643614.5386708
11464,1662699971.2970018
11465,1662606874.032963
11466,1662618554.250481
11467,1662701991.4087472
11468,1662709512.6624942
11469,1662677657.2256365
11470,1662635482.7981288
11471,1662710217.7048442
11472,1662687694.0203273
11473,1662651242.2288656
11474,1662641099.5267973
11475,1662527005.15832
11476,1662698157.522642
11477,1662698160.0621126
11478,1662632555.3701088
11479,1662694188.1689403
11480,1662634591.120813
11481,1662560019.7071111
11482,1662612846.4419932
11483,1662547755.516814
11484,1662725942.8605988
11485,1662598535.1932538
11486,1662561290.5280268
11487,1662600914.265693
11488,1662618302.7923925
11489,1662730928.279067
11490,1662653315.781593
11491,1662592426.1700442
11492,1662714304.0260005
11493,1662671656.2304955
11494,1662653025.3081563
11495,1662634023.8309922
11496,1662573350.4927359
11497,1662612833.7724037
11498,1662693937.356143
11499,1662671943.145772
11500,1662655331.2768655
11501,1662582785.9137154
11502,1662582494.0915937
11503,1662690069.9186199
11504,1662609407.411028
11505,1662636447.4363036
11506,1662672317.481188
11507,1662646507.1621525
11508,1662581955.7715838
11509,1662696043.9636996
11510,1662687746.2411053
11511,1662614741.0287306
11512,1662636730.7697282
11513,1662704230.367719
11514,1662586484.132687
11515,1662708386.787625
11516,1662647881.3046827
11517,1662559829.6124105
11518,1662612174.8331807
11519,1662641931.0437474
11520,1662631826.5616198
11521,1662588352.911714
11522,1662723686.7925954
11523,1662704463.1787877
11524,1662666223.6498444
11525,1662504355.5872293
11526,1662588291.1814024
11527,1662576809.0519814
11528,1662629422.8995128
11529,1662685204.7020094
11530,1662584365.3921237
11531,1662581364.0107868
11532,1662600195.5191505
11533,1662565411.8444335
11534,1662631952.0094604
11535,1662699693.3036401
11536,1662689631.476421
11537,1662601535.5920887
11538,1662558951.5748563
11539,1662696528.9149632
11540,1662629838.9571059
11541,1662572700.9663658
11542,1662712761.4028072
11543,1662611507.068158
11544,1662676730.4236598
11545,1662667109.5377464
11546,1662687570.992316
11547,1662709101.0150363
11548,1662568388.6778924
11549,1662596100.747122
11550,1662631238.3266506
11551,1662720232.3580909
11552,1662583541.8810875
11553,1662573996.7009277
11554,1662624971.0282822
11555,1662663205.4539833
11556,1662670162.734531
11557,1662644725.7623858
11558,1662520830.6844263
11559,1662610073.4347973
11560,1662653803.6696978
11561,1662689055.2210295
11562,1662616531.110812
11563,1662633015.5210333
11564,1662554531.9226708
11565,1662629767.3270674
11566,1662596549.550473
11567,1662729612.2232776
11568,1662693332.1732838
11569,1662674071.2664611
11570,1662665598.7068138
11571,1662741445.420719
11572,1662672722.2437096
11573,1662588369.6174746
11574,1662715687.4298246
11575,1662635922.1427472
11576,1662605123.7665234
11577,1662620178.0349298
11578,1662591710.606196
11579,1662650774.424238
11580,1662701264.8371603
11581,1662640364.227567
11582,1662608075.9761722
11583,1662704006.2375166
11584,1662576079.8327866
11585,1662635196.43284
11586,1662632972.2737823
11587,1662695031.6288311
11588,1662590096.126153
11589,1662676980.0996437
11590,1662591280.7591763
11591,1662693403.1383495
11592,1662534532.715687
11593,1662635833.77827
11594,1662643517.2066598
11595,1662713622.8960834
11596,1662681369.3107965
11597,1662670038.7660465
11598,1662646294.9426968
11599,1662705065.4821832
11600,1662662746.1172802
11601,1662704794.7425609
11602,1662694852.8466246
11603,1662666883.3860266
11604,1662586318.1000562
11605,1662647768.8292668
11606,1662679399.313785
11607,1662672247.0788484
11608,1662583713.9833908
11609,1662709331.3539166
11610,1662642585.2876916
11611,1662615440.1113956
11612,1662603195.1352654
11613,1662650493.4229877
11614,1662569339.3611746
11615,1662657313.5610535
11616,1662527524.022983
11617,1662650623.7439792
11618,1662555875.1080873
11619,1662648407.145877
11620,1662600631.3688467
11621,1662634018.5180614
11622,1662672149.3457537
11623,1662613269.1100047
11624,1662587931.7394624
11625,1662633867.998612
11626,1662610498.6276572
11627,1662656740.814684
11628,1662563066.0560436
11629,1662667236.2343707
11630,1662696531.2145202
11631,1662654559.7817154
11632,1662682311.332815
11633,1662721305.859318
11634,1662588208.477895
11635,1662719650.1068208
11636,1662572588.4458992
11637,1662611335.068627
11638,1662584120.6894155
11639,1662608097.5382612
11640,1662563841.9719803
11641,1662681692.8101978
11642,1662656559.8613808
11643,1662692229.5362377
11644,1662678683.9591289
11645,1662707783.1346657
11646,1662681657.9336815
11647,1662667444.721571
11648,1662630916.3515418
11649,1662606551.3413165
11650,1662624985.050408
11651,1662575189.0647342
11652,1662662624.1483498
11653,1662645124.9179556
11654,1662596368.1683595
11655,1662621444.7100885
11656,1662587792.8572369
11657,1662708388.835903
11658,1662691855.5864704
11659,1662697426.5930517
11660,1662685193.4518037
11661,1662701692.93711
11662,1662704664.6834562
11663,1662640560.684037
11664,1662645476.0279067
11665,1662631193.0715404
11666,1662705017.0393286
11667,1662622699.2809064
11668,1662597148.8282905
11669,1662674166.2435565
11670,1662676279.7329557
11671,1662602485.1572025
11672,1662611695.119982
11673,1662701694.5103388
11674,1662633345.5883834
11675,1662642977.7490954
11676,1662628637.1569784
11677,1662711036.6383815
11678,1662579295.3169055
11679,1662693728.3894463
11680,1662630974.6183689
11681,1662557234.2421656
11682,1662621937.8489091
11683,1662615559.992593
11684,1662589224.531038
11685,1662645070.2305486
11686,1662571686.7319372
11687,1662631574.6715133
11688,1662649306.106266
11689,1662532573.540476
11690,1662688166.322204
11691,1662660371.2300768
11692,1662693120.0906644
11693,1662635517.068263
11694,1662653223.1507373
11695,1662544158.5327675
11696,1662518064.2365692
11697,1662532936.2056315
11698,1662565029.2579155
11699,1662562517.125016
11700,1662639419.1172793
11701,1662645306.8385503
11702,1662688606.1155665
11703,1662700708.606507
11704,1662671370.5175536
11705,1662570883.3879383
11706,1662629389.7419975
11707,1662571199.1338391
11708,1662525718.5059748
11709,1662637612.0687582
11710,1662534688.933435
11711,1662465273.09196
11712,1662550556.1897216
11713,1662631345.878756
11714,1662618506.648888
11715,1662635245.4342697
11716,1662618907.2283223
11717,1662645140.3868597
11718,1662633514.2862678
11719,1662576367.314679
11720,1662527988.3510706
11721,1662538677.0434558
11722,1662560840.9900997
11723,1662575257.9789581
11724,1662602790.4458668
11725,1662572962.5088658
11726,1662640459.597015
11727,1662516542.008438
11728,1662601819.4820592
11729,1662675608.5060906
11730,1662517440.8865743
11731,1662635905.7056181
11732,1662514775.7763047
11733,1662642540.7524884
11734,1662657552.7966251
11735,1662654301.5199232
11736,1662580014.492051
11737,1662632164.2277334
11738,1662544595.3502865
11739,1662598278.902952
11740,1662611167.4647818
11741,1662590802.163522
11742,1662684205.8425
11743,1662566004.571683
11744,1662565715.3220267
11745,1662578625.8017583
11746,1662702294.289764
11747,1662598455.2826762
11748,1662529474.5770307
11749,1662624327.6195915
11750,1662511363.5492098
11751,1662667083.7677886
11752,1662670944.371676
11753,1662580833.3195648
11754,1662569212.9894834
11755,1662638072.1965387
11756,1662515406.7931757
11757,1662573333.4145312
11758,1662619220.210709
11759,1662635441.6765249
11760,1662611083.4076371
11761,1662606693.7549589
11762,1662612766.62241
11763,1662445262.1485522
11764,1662549961.1486871
11765,1662645915.5029535
11766,1662527364.3233628
11767,1662639712.3345973
11768,1662714988.5287826
11769,1662606382.7195303
11770,1662698860.064244
11771,1662581337.8943164
11772,1662710280.3780065
11773,1662602312.4810815
11774,1662697394.1265302
11775,1662638832.1264324
11776,1662655454.2915056
11777,1662712648.7345495
11778,1662684294.316084
11779,1662570795.9410734
11780,1662630285.8387449
11781,1662567757.5733054
11782,1662667896.1503391
11783,1662690479.8853076
11784,1662612612.3588514
11785,1662545117.93586
11786,1662621710.5081358
11787,1662662413.8178372
11788,1662621106.178351
11789,1662690043.4351478
11790,1662685922.1360948
11791,1662649825.7481585
11792,1662669544.5171745
11793,1662646916.057902
11794,1662657057.4099808
11795,1662676513.8101242
11796,1662641178.744377
11797,1662645866.959084
11798,1662672934.168896
11799,1662693065.9772813
11800,1662620204.3873596
11801,1662577791.3099234
11802,1662587306.0214489
11803,1662672036.2801178
11804,1662707799.6858733
11805,1662581625.664676
11806,1662668700.034694
11807,1662599781.6717458
11808,1662712768.5420618
11809,1662587522.006762
11810,1662691650.1475425
11811,1662619102.1275935
11812,1662643362.8369951
11813,1662622209.8835104
11814,1662658375.2606723
11815,1662641847.0358517
11816,1662633090.4895582
11817,1662678473.3095663
11818,1662676995.4041348
11819,1662629759.340799
11820,1662606757.9657347
11821,1662598545.3431993
11822,1662617094.245438
11823,1662632781.3435864
11824,1662635157.2645605
11825,1662603902.7273102
11826,1662693219.5954173
11827,1662577476.9152071
11828,1662619098.5247624
11829,1662648904.7936583
11830,1662634255.279745
11831,1662549792.5130675
11832,1662608590.1391537
11833,1662624272.5151403
11834,1662646423.4869666
11835,1662647592.2372615
11836,1662731628.2372491
11837,1662668182.3483007
11838,1662706708.3001313
11839,1662679329.266678
11840,1662635572.5096092
11841,1662550317.559773
11842,1662684072.0028026
11843,1662645884.811465
11844,1662628439.6240559
11845,1662634139.0504155
11846,1662598259.3498228
11847,1662603132.0186036
11848,1662627723.221306
11849,1662548049.5611725
11850,1662588450.1345801
11851,1662580632.9240289
11852,1662647427.2261918
11853,1662590191.8707485
11854,1662623871.1135554
11855,1662635379.3903997
11856,1662670353.0300977
11857,1662666351.879276
11858,1662631755.3496883
11859,1662725986.7170393
11860,1662659471.2948017
11861,1662598677.8853397
11862,1662629465.1858163
11863,1662606512.50016
11864,1662597659.948195
11865,1662735285.3633738
11866,1662661256.641725
11867,1662583742.3992717
11868,1662653702.0798278
11869,1662708178.895265
11870,1662576255.2591922
11871,1662608840.9246519
11872,1662676158.2735481
11873,1662708848.2780578
11874,1662621061.365785
11875,1662605157.128807
11876,1662694509.6706305
11877,1662681049.512301
11878,1662663398.3971832
11879,1662528894.0855198
11880,1662653647.0998929
11881,1662610340.6424298
11882,1662671566.4990618
11883,1662682607.1115048
11884,1662577442.570644
11885,1662697139.2003112
11886,1662743255.9264667
11887,1662682502.9792435
11888,1662658538.8790483
11889,1662541054.9548826
11890,1662562446.9635482
11891,1662575777.2115512
11892,1662706891.1498585
11893,1662697619.6610677
11894,1662676238.610558
11895,1662680378.4543412
11896,1662600863.1743586
11897,1662687805.373628
11898,1662598413.0310209
11899,1662573990.5103905
11900,1662566436.1491816
11901,1662563845.2941651
11902,1662566875.8047388
11903,1662679982.405176
11904,1662603939.6392822
11905,1662622351.0591707
11906,1662646361.1261966
11907,1662647651.3970637
11908,1662584937.1399188
11909,1662677807.163974
11910,1662634482.2946367
11911,1662701670.3379714
11912,1662679366.0135047
11913,1662673530.7170057
11914,1662683146.5147717
11915,1662662934.431668
11916,1662633370.4490733
11917,1662651353.8601549
11918,1662620321.8474255
11919,1662631227.1729138
11920,1662650755.9352815
11921,1662641613.1524327
11922,1662695507.7380426
11923,1662635345.7214212
11924,1662684129.516231
11925,1662555322.506048
11926,1662600896.7087831
11927,1662631452.794518
11928,1662651629.993286
11929,1662637710.5688825
11930,1662596755.494113
11931,1662660272.0762005
11932,1662685392.413359
11933,1662626672.2366073
11934,1662693047.8669977
11935,1662677078.9795034
11936,1662727760.0875788
11937,1662635626.5730283
11938,1662641191.8459256
11939,1662649242.3163083
11940,1662633225.4849434
11941,1662655390.2950356
11942,1662754346.5673077
11943,1662688300.4222586
11944,1662711574.8100405
11945,1662618096.6421995
11946,1662730408.4003086
11947,1662649892.4988768
11948,1662669502.1254482
11949,1662535796.7186248
11950,1662547614.9267714
11951,1662660262.8395822
11952,1662539954.1382058
11953,1662669591.715495
11954,1662689941.4028485
11955,1662599495.3768756
11956,1662573881.6628082
11957,1662635573.8455966
11958,1662563680.843215
11959,1662543686.281874
11960,1662711677.3054163
11961,1662599402.009468
11962,1662733909.842826
11963,1662695934.5064986
11964,1662726158.041035
11965,1662626949.6726632
11966,1662586238.847993
11967,1662613469.301597
11968,1662591929.620184
11969,1662697419.712671
11970,1662674420.820107
11971,1662633238.5208485
11972,1662599808.026229
11973,1662640013.757679
11974,1662669734.9468977
11975,1662659804.1332226
11976,1662636825.248505
11977,1662614728.771205
11978,1662620042.7563493
11979,1662613392.929982
11980,1662676469.678092
11981,1662556771.6887102
11982,1662595181.4161937
11983,1662608548.8984253
11984,1662683046.3899868
11985,1662719855.5796006
11986,1662695035.2163706
11987,1662667668.188853
11988,1662567874.4867556
11989,1662591816.261315
11990,1662650000.4141903
11991,1662747014.023238
11992,1662590644.6127071
11993,1662651706.5128338
11994,1662630691.09848
11995,1662559429.3514795
11996,1662643670.8413384
11997,1662624499.6417758
11998,1662620181.73939
11999,1662694567.985992
12000,1662684701.962091
12001,1662622248.708077
12002,1662633339.943001
12003,1662693715.864153
12004,1662594479.1280165
12005,1662600145.4073853
12006,1662746731.3273852
12007,1662717525.037346
12008,1662681800.1401308
12009,1662570824.8496346
12010,1662682647.324124
12011,1662643010.8840923
12012,1662627748.7387412
12013,1662627396.2674727
12014,1662647410.2992961
12015,1662632334.0204813
12016,1662717143.6103854
12017,1662667795.168942
12018,1662704465.7045763
12019,1662679002.5326293
12020,1662514846.7519047
12021,1662551901.521507
12022,1662662856.3924706
12023,1662691345.4783723
12024,1662632818.7380435
12025,1662622877.587704
12026,1662521583.2258608
12027,1662564754.07071
12028,1662617867.6852329
12029,1662725076.5723913
12030,1662606098.077112
12031,1662651572.9739125
12032,1662687357.8778124
12033,1662729301.9953432
12034,1662646329.8259454
12035,1662598144.5848362
12036,1662697524.7149043
12037,1662704972.766769
12038,1662590970.6920938
12039,1662683057.6408682
12040,1662644805.0404468
12041,1662563831.1632504
12042,1662507602.9591846
12043,1662635225.085543
12044,1662600377.4928205
12045,1662616619.1390803
12046,1662705799.192984
12047,1662681869.9406707
12048,1662676287.0507734
12049,1662515798.9488451
12050,1662647338.1560423
12051,1662712090.0226936
12052,1662582268.2847009
12053,1662644478.1094458
12054,1662709948.759324
12055,1662642241.7316203
12056,1662685898.041658
12057,1662659372.109114
12058,1662629936.4755464
12059,1662573437.2696245
12060,1662642901.9443064
12061,1662643940.9242926
12062,1662566419.9093885
12063,1662611388.4854674
12064,1662640731.5563445
12065,1662602667.2048872
12066,1662662805.4647138
12067,1662578594.8881073
12068,1662601575.7369769
12069,1662558264.803746
12070,1662642542.281994
12071,1662627330.2420778
12072,1662665782.9261992
12073,1662512346.2167037
12074,1662683231.4907131
12075,1662621635.0946777
12076,1662710520.5829327
12077,1662631788.4439483
12078,1662646892.9839125
12079,1662588467.2566884
12080,1662671235.672127
12081,1662672869.6248035
12082,1662683895.8072665
12083,1662667319.4980485
12084,1662663406.3253047
12085,1662591232.7301652
12086,1662616740.2240522
12087,1662741952.6556063
12088,1662556092.9040718
12089,1662703475.0022087
12090,1662683048.5040755
12091,1662706295.4961224
12092,1662631259.7217772
12093,1662718100.5011704
12094,1662558920.7778058
12095,1662606062.6004047
12096,1662633624.1501288
12097,1662569102.9504952
12098,1662657776.1096237
12099,1662574054.7524798
12100,1662623111.7821708
12101,1662626761.7641613
12102,1662594638.7433736
12103,1662632926.977569
12104,1662661788.7747889
12105,1662568818.4625926
12106,1662653069.6639817
12107,1662642385.7105691
12108,1662592605.1456738
12109,1662562970.6158576
12110,1662641822.5944133
12111,1662741190.937495
12112,1662714523.1780155
12113,1662560304.1066847
12114,1662627642.5909104
12115,1662516226.029194
12116,1662664768.151144
12117,1662587816.4650576
12118,1662601635.0747614
12119,1662573399.772938
12120,1662626491.7776184
12121,1662625473.4006999
12122,1662538947.7482872
12123,1662704855.6023278
12124,1662697144.5807407
12125,1662687949.764154
12126,1662621280.563334
12127,1662628440.4137785
12128,1662555609.6318555
12129,1662557003.8341577
12130,1662543894.9626
12131,1662622011.3921762
12132,1662527484.9254887
12133,1662646729.8956923
12134,1662659923.1207423
12135,1662641764.5088391
12136,1662632723.785698
12137,1662566786.126004
12138,1662706092.1181083
12139,1662604578.4652216
12140,1662673629.5520928
12141,1662674826.963165
12142,1662712805.7756498
12143,1662589931.4473815
12144,1662595152.7388337
12145,1662697107.8470356
12146,1662680731.0275075
12147,1662585596.043599
12148,1662640435.7763877
12149,1662631838.2525966
12150,1662578617.0956469
12151,1662606158.7550213
12152,1662624484.3831806
12153,1662628891.2927136
12154,1662681383.368933
12155,1662636279.3365564
12156,1662644664.2036304
12157,1662687658.5123765
12158,1662645463.594731
12159,1662695255.2983527
12160,1662549684.2775424
12161,1662731313.4786367
12162,1662662576.5579965
12163,1662640722.588719
12164,1662595381.4281096
12165,1662683323.7519367
12166,1662551181.4723146
12167,1662700022.9169967
12168,1662639436.956971
12169,1662649896.7541645
12170,1662670377.4462535
12171,1662543779.2444668
12172,1662639506.3945923
12173,1662693308.749952
12174,1662709862.2899845
12175,1662699330.9184039
12176,1662604555.34917
12177,1662652568.9230912
12178,1662672698.2734315
12179,1662702439.4965746
12180,1662553888.3920596
12181,1662615222.2694182
12182,1662671694.8512657
12183,1662668907.2309003
12184,1662629529.6821895
12185,1662694812.32598
12186,1662617112.0435884
12187,1662575627.3663168
12188,1662637672.0414598
12189,1662691051.5258203
12190,1662676425.0070767
12191,1662682568.8988876
12192,1662637064.0663602
12193,1662618237.535394
12194,1662681970.0359797
12195,1662643748.7323256
12196,1662593215.5720444
12197,1662672162.7977653
12198,1662653715.2612865
12199,1662689233.1948073
12200,1662593236.7767422
12201,1662715499.1338925
12202,1662658017.6742272
12203,1662679328.6534486
12204,1662619243.528976
12205,1662625510.607126
12206,1662686551.676488
12207,1662649755.6529226
12208,1662574430.2001247
12209,1662697307.6387336
12210,1662724932.8003528
12211,1662702519.854628
12212,1662710174.5737398
12213,1662540137.1453073
12214,1662614277.526401
12215,1662615003.7300594
12216,1662739813.2900927
12217,1662743413.9477901
12218,1662670477.413533
12219,1662750673.4971588
12220,1662693851.3382545
12221,1662644682.430208
12222,1662617429.9098065
12223,1662592243.8863566
12224,1662675378.900141
12225,1662549591.8030643
12226,1662680761.588192
12227,1662631693.3031893
12228,1662598212.8521383
12229,1662646343.0071511
12230,1662623720.2246494
12231,1662572561.5189202
12232,1662677511.4396884
12233,1662571054.4843755
12234,1662638242.1444795
12235,1662634049.439599
12236,1662623013.8574197
12237,1662665473.4000585
12238,1662655948.5534062
12239,1662762315.1483934
12240,1662590547.3429072
12241,1662549191.212715
12242,1662565507.587556
12243,1662693808.6838837
12244,1662633593.297576
12245,1662627634.6401646
12246,1662670591.4742422
12247,1662628803.4222598
12248,1662727320.1799586
12249,1662621788.9791954
12250,1662683954.653839
12251,1662656930.445403
12252,1662618136.9736338
12253,1662607777.9706492
12254,1662673941.2710085
12255,1662697136.7329655
12256,1662611042.4673154
12257,1662601206.9939525
12258,1662677039.160337
12259,1662683948.8746924
12260,1662680695.0802076
12261,1662627752.330134
12262,1662579735.1250281
12263,1662651426.7751627
12264,1662705893.4103801
12265,1662614102.1936324
12266,1662555275.3043003
12267,1662566302.9321854
12268,1662669507.0763805
12269,1662674663.6476455
12270,1662555710.9588964
12271,1662674140.8776908
12272,1662665086.5469244
12273,1662610595.5842152
12274,1662627401.671326
12275,1662611482.103374
12276,1662712153.5139203
12277,1662616390.1554697
12278,1662608215.348614
12279,1662596344.8182454
12280,1662572317.28006
12281,1662696171.6943953
12282,1662547335.1538835
12283,1662591977.8605459
12284,1662674819.0071483
12285,1662627175.9038396
12286,1662617092.764353
12287,1662667989.4148319
12288,1662558630.5981805
12289,1662608052.623863
12290,1662678093.323953
12291,1662613306.3843708
12292,1662641105.6155336
12293,1662657237.6730745
12294,1662728892.2544403
12295,1662587751.4050996
12296,1662650782.5739691
12297,1662607895.7469034
12298,1662648995.5620868
12299,1662721722.4546156
12300,1662662878.1757152
12301,1662644392.7979968
12302,1662718389.3126307
12303,1662625324.1754935
12304,1662637814.243234
12305,1662665932.7590554
12306,1662623135.1958537
12307,1662664043.4474125
12308,1662693341.1826725
12309,1662703195.5209663
12310,1662620320.8292794
12311,1662547102.842926
12312,1662686370.5343778
12313,1662648156.9514053
12314,1662667451.2584352
12315,1662682851.5080636
12316,1662722238.2839792
12317,1662746887.8876026
12318,1662514626.1422439
12319,1662626839.2820542
12320,1662557570.9704518
12321,1662655016.3378975
12322,1662667046.8534942
12323,1662601533.1489797
12324,1662585948.1540933
12325,1662548502.0544217
12326,1662542318.1326544
12327,1662669838.0045567
12328,1662672762.8514416
12329,1662679860.1197133
12330,1662670825.0425134
12331,1662701214.7545376
12332,1662688169.9525461
12333,1662624052.5558054
12334,1662638119.2635684
12335,1662709315.0739834
12336,1662639886.2074926
12337,1662604988.583135
12338,1662670097.2550154
12339,1662662316.103544
12340,1662506358.5978694
12341,1662689617.5874593
12342,1662659912.9606037
12343,1662611561.1415124
12344,1662599796.7910302
12345,1662600852.3869536
12346,1662533684.671411
12347,1662580792.337083
12348,1662537779.489196
12349,1662562795.7970743
12350,1662535267.0251172
12351,1662603218.5555184
12352,1662602704.2659616
12353,1662653768.5386817
12354,1662486340.4981694
12355,1662543509.241661
12356,1662553255.1814687
12357,1662565196.9489532
12358,1662654610.2162242
12359,1662627874.5663104
12360,1662609753.6927927
12361,1662639697.0118926
12362,1662581952.499127
12363,1662665706.474519
12364,1662650698.4545484
12365,1662676373.0134315
12366,1662695715.9930105
12367,1662681213.4486797
12368,1662704494.0167506
12369,1662607776.0878823
12370,1662578954.3198645
12371,1662606362.4412327
12372,1662587671.4296422
12373,1662585324.6274228
12374,1662542232.7823448
12375,1662607220.8819945
12376,1662549752.220409
12377,1662606350.9269333
12378,1662552000.9819753
12379,1662509120.0534859
12380,1662649292.9313624
12381,1662645789.492144
12382,1662606404.5788152
12383,1662543208.744671
12384,1662569939.2548614
12385,1662580116.661601
12386,1662603749.906989
12387,1662568814.1676455
12388,1662512795.1319623
12389,1662673140.4361606
12390,1662595977.666681
12391,1662677426.887116
12392,1662646103.2472205
12393,1662642814.169723
12394,1662659643.4371424
12395,1662600989.625012
12396,1662626407.7327795
12397,1662668702.6189294
12398,1662557791.9420831
12399,1662532262.104777
12400,1662542409.2154982
12401,1662667593.3506
12402,1662680629.3264232
12403,1662612686.2542849
12404,1662542752.8944266
12405,1662699162.8091757
12406,1662711102.810461
12407,1662679739.5116212
12408,1662651168.6999054
12409,1662681563.060639
12410,1662603063.5881886
12411,1662584783.7952259
12412,1662609265.9520967
12413,1662653669.3066726
12414,1662581798.4721875
12415,1662628685.3777568
12416,1662606871.9932818
12417,1662667249.628006
12418,1662689447.6759765
12419,1662662335.253585
12420,1662624212.8929205
12421,1662702004.8382306
12422,1662520224.3334317
12423,1662597424.8399756
12424,1662715315.850912
12425,1662664541.2449114
12426,1662599728.0895097
12427,1662670674.8736966
12428,1662577785.637946
12429,1662704018.515715
12430,1662723420.725636
12431,1662610819.2589693
12432,1662682884.0331564
12433,1662759280.8793166
12434,1662553264.9167442
12435,1662539987.7199814
12436,1662607384.2061095
12437,1662543621.7289946
12438,1662580195.6132061
12439,1662632597.7895668
12440,1662599973.4970663
12441,1662546196.097172
12442,1662631992.7678466
12443,1662558654.2453907
12444,1662560538.1700628
12445,1662645959.287366
12446,1662551727.9755232
12447,1662640973.601157
12448,1662668078.5727034
12449,1662644787.6635695
12450,1662626534.2119129
12451,1662716694.7316804
12452,1662661220.3752477
12453,1662635450.349924
12454,1662576095.5187974
12455,1662659101.1139526
12456,1662672208.2909412
12457,1662681407.1059136
12458,1662736299.3100302
12459,1662637530.2651212
12460,1662572674.246701
12461,1662591025.7552168
12462,1662686256.0732176
12463,1662586701.4639845
12464,1662601592.4408658
12465,1662658745.9379969
12466,1662643139.7378929
12467,1662591795.3890443
12468,1662666404.291227
12469,1662630611.6924975
12470,1662548064.6755188
12471,1662502698.4819882
12472,1662657400.6868267
12473,1662591468.3109412
12474,1662632671.2816162
12475,1662567209.7418523
12476,1662582982.576789
12477,1662572771.3852074
12478,1662692826.3005123
12479,1662665240.5118387
12480,1662603276.2145345
12481,1662644920.8134007
12482,1662604074.6922586
12483,1662704170.6461713
12484,1662718616.3570352
12485,1662688149.64964
12486,1662701013.3171964
12487,1662703931.1613472
12488,1662712366.6267178
12489,1662674286.509312
12490,1662650743.0094137
12491,1662657981.1140816
12492,1662677183.5342224
12493,1662706071.2875617
12494,1662669615.520474
12495,1662571010.9784758
12496,1662701894.5158842
12497,1662671952.0194402
12498,1662638756.8045683
12499,1662696499.3588989
12500,1662577597.6411529
12501,1662580210.282444
12502,1662692016.733138
12503,1662620812.3249497
12504,1662687253.7185032
12505,1662611209.6364408
12506,1662691577.172453
12507,1662544536.6532118
12508,1662653851.8380034
12509,1662674225.5455205
12510,1662624652.716666
12511,1662638983.3290997
12512,1662698473.7224214
12513,1662618510.5893297
12514,1662584765.4007437
12515,1662691731.3627968
12516,1662647021.5410428
12517,1662658247.8040807
12518,1662642869.4617074
12519,1662705348.8859105
12520,1662589491.7928767
12521,1662701152.2154682
12522,1662614414.8767433
12523,1662702242.6522841
12524,1662725316.9527767
12525,1662694154.1708615
12526,1662688260.5893688
12527,1662657252.8672807
12528,1662591581.7912526
12529,1662592811.315055
12530,1662674607.159175
12531,1662697385.403195
12532,1662660414.813282
12533,1662611331.5663836
12534,1662637126.5208018
12535,1662656453.274483
12536,1662573347.6992447
12537,1662619227.4340508
12538,1662611169.171726
12539,1662661745.8494353
12540,1662668746.5783188
12541,1662624728.9529138
12542,1662625692.4554195
12543,1662609627.0147047
12544,1662521721.088468
12545,1662641288.3930578
12546,1662674501.4095068
