,sell_money
5997,1662517287.1636157
5998,1662615980.130191
5999,1662583585.237036
6000,1662661643.1532164
6001,1662687291.616525
6002,1662673340.089671
6003,1662538823.9212558
6004,1662602999.426349
6005,1662625295.159667
6006,1662588684.15455
6007,1662580923.8186536
6008,1662538872.8855448
6009,1662649463.7672026
6010,1662566778.9529634
6011,1662682022.7981167
6012,1662653988.3565166
6013,1662584690.3489
6014,1662662339.407638
6015,1662538032.922393
6016,1662673090.3347776
6017,1662506411.4804945
6018,1662572544.5887036
6019,1662629677.5134504
6020,1662550099.2603233
6021,1662644489.9546957
6022,1662692640.8654633
6023,1662551541.563541
6024,1662562758.1333241
6025,1662680446.0362968
6026,1662651167.2614264
6027,1662573426.5604303
6028,1662590396.2069285
6029,1662681707.5351074
6030,1662691508.5886612
6031,1662625103.917506
6032,1662703097.8781338
6033,1662625066.2830784
6034,1662466997.5432062
6035,1662664127.7737725
6036,1662669199.9074383
6037,1662649532.8142967
6038,1662552566.1359305
6039,1662628934.010287
6040,1662531136.4938848
6041,1662583030.2808137
6042,1662577618.0929632
6043,1662623089.3267956
6044,1662486930.2506316
6045,1662653248.08465
6046,1662689040.4718528
6047,1662586646.4396315
6048,1662689599.9520342
6049,1662699341.262112
6050,1662622526.5519059
6051,1662614074.1235247
6052,1662627913.7397952
6053,1662693910.99714
6054,1662576171.1310077
6055,1662604003.9767308
6056,1662635058.003201
6057,1662696667.4671328
6058,1662473241.0761244
6059,1662588481.8030028
6060,1662697507.3245256
6061,1662582159.6085908
6062,1662596833.1917653
6063,1662566569.1839926
6064,1662513994.1323617
6065,1662574204.1635742
6066,1662616282.2715964
6067,1662596155.066689
6068,1662563034.010702
6069,1662593793.8429744
6070,1662550591.7884357
6071,1662580109.5540938
6072,1662532215.472212
6073,1662642887.3378575
6074,1662581310.5976565
6075,1662585595.7693002
6076,1662654945.100745
6077,1662617700.908396
6078,1662695017.3688302
6079,1662573015.5197248
6080,1662603574.7289388
6081,1662521031.349143
6082,1662667460.149628
6083,1662616042.3443606
6084,1662715192.4125664
6085,1662595863.2914684
6086,1662687446.5053124
6087,1662561617.8010023
6088,1662573545.6677144
6089,1662538207.1701958
6090,1662552828.8730443
6091,1662594490.3224518
6092,1662653466.320693
6093,1662596849.665888
6094,1662599391.9147072
6095,1662617674.9203901
6096,1662612778.4879868
6097,1662597041.0979655
6098,1662585443.8752453
6099,1662644636.5955815
6100,1662603341.147779
6101,1662669342.1457257
6102,1662612658.1435125
6103,1662615835.362149
6104,1662628547.797935
6105,1662543794.269003
6106,1662709896.0808504
6107,1662663505.5484674
6108,1662667160.711235
6109,1662638973.1774879
6110,1662555783.0497544
6111,1662651261.2765534
6112,1662572724.8535337
6113,1662680650.797185
6114,1662658198.1793208
6115,1662583137.9558177
6116,1662518640.7833815
6117,1662670537.6183026
6118,1662589475.055064
6119,1662586364.205242
6120,1662651423.5763679
6121,1662537657.979914
6122,1662615351.1461012
6123,1662530975.613639
6124,1662578320.9841733
6125,1662526721.236299
6126,1662540508.5227149
6127,1662637121.7922628
6128,1662623893.8866231
6129,1662547527.7962928
6130,1662664240.6897273
6131,1662576172.45769
6132,1662661683.7433734
6133,1662662424.1230414
6134,1662638504.0288022
6135,1662542084.0521193
6136,1662586799.1964493
6137,1662563891.1889632
6138,1662555655.769721
6139,1662648282.8972638
6140,1662611734.4494588
6141,1662591497.286582
6142,1662579547.4906788
6143,1662585695.0588548
6144,1662609611.9449072
6145,1662632869.2210417
6146,1662634800.9423451
6147,1662611804.9370968
6148,1662682935.471816
6149,1662580356.2537751
6150,1662546574.8327053
6151,1662665512.5424128
6152,1662661634.2022073
6153,1662539494.0185843
6154,1662641740.2482235
6155,1662647326.4290073
6156,1662542873.8613427
6157,1662584839.583351
6158,1662573798.9565482
6159,1662632897.0638828
6160,1662629344.8455484
6161,1662702412.2524488
6162,1662670366.5827856
6163,1662587479.4691613
6164,1662568611.9339206
6165,1662530300.023981
6166,1662644618.9414241
6167,1662578640.839092
6168,1662538061.870957
6169,1662554499.5124097
6170,1662555040.8686428
6171,1662578894.9876728
6172,1662651436.9918818
6173,1662652488.111027
6174,1662625638.108035
6175,1662677828.3681774
6176,1662617824.546806
6177,1662571011.902459
6178,1662584879.9412835
6179,1662603324.4457245
6180,1662618827.206095
6181,1662690596.8570297
6182,1662593068.9541857
6183,1662541817.0438507
6184,1662636066.5503821
6185,1662623824.7770352
6186,1662656938.3583684
6187,1662616888.022115
6188,1662626332.7736742
6189,1662695772.6631923
6190,1662687621.3993528
6191,1662606466.1608825
6192,1662602025.128707
6193,1662654449.7981577
6194,1662526104.1693096
6195,1662521015.3472178
6196,1662658954.9078493
6197,1662553762.6014383
6198,1662655408.424707
6199,1662664957.7812438
6200,1662605573.0916076
6201,1662676312.1012516
6202,1662618606.5609417
6203,1662530069.8070116
6204,1662664456.0013733
6205,1662640710.2335613
6206,1662598164.3737624
6207,1662678773.5610514
6208,1662612568.8094213
6209,1662629029.9503868
6210,1662537511.983977
6211,1662687977.9525616
6212,1662664362.5828369
6213,1662657832.8321595
6214,1662550749.4881527
6215,1662565655.291528
6216,1662581152.7901335
6217,1662695727.9506664
6218,1662596234.867307
6219,1662616162.1383183
6220,1662526876.8577607
6221,1662482465.40172
6222,1662522154.584888
6223,1662641438.1653569
6224,1662606516.8703234
6225,1662620649.5497222
6226,1662630067.0389748
6227,1662636365.0123785
6228,1662675024.9211211
6229,1662499736.15864
6230,1662577945.9927459
6231,1662585132.1891797
6232,1662579067.1416423
6233,1662522782.5326674
6234,1662660954.3933146
6235,1662619145.2401145
6236,1662729531.8869138
6237,1662609051.7687383
6238,1662577841.1418493
6239,1662656875.0197005
6240,1662627269.430324
6241,1662534928.435739
6242,1662669937.0731285
6243,1662643428.8820858
6244,1662633636.1159916
6245,1662565472.6191716
6246,1662619290.9996555
6247,1662638267.4337032
6248,1662606698.6567032
6249,1662685807.295254
6250,1662679331.4818213
6251,1662540494.8058794
6252,1662570304.1090639
6253,1662548884.5713685
6254,1662607833.3155332
6255,1662664401.1820843
6256,1662697686.082034
6257,1662610479.4348948
6258,1662580759.433016
6259,1662611834.7117653
6260,1662632763.1674702
6261,1662602715.3358855
6262,1662610656.3357503
6263,1662533150.3826034
6264,1662707296.4523573
6265,1662679092.7141855
6266,1662554973.9413097
6267,1662540207.9966342
6268,1662673447.710715
6269,1662557425.939449
6270,1662694511.4013622
6271,1662665536.6097403
6272,1662693354.5603395
6273,1662599746.87848
6274,1662603306.8219059
6275,1662613332.7371292
6276,1662642895.012027
6277,1662574250.378029
6278,1662627303.576424
6279,1662525974.8688793
6280,1662611668.4628427
6281,1662546240.6974826
6282,1662497587.9717774
6283,1662568444.9171224
6284,1662594383.814956
6285,1662617441.9817169
6286,1662645981.9498086
6287,1662589879.6212153
6288,1662531631.1602182
6289,1662643103.256781
6290,1662610657.7824771
6291,1662590989.1847427
6292,1662568876.9715626
6293,1662588937.612946
6294,1662648942.058489
6295,1662658356.487323
6296,1662620674.3310459
6297,1662683076.7478442
6298,1662597571.9866183
6299,1662652085.5985112
6300,1662671337.6685715
6301,1662654956.8771756
6302,1662600483.8101344
6303,1662547803.9265416
6304,1662531765.3417263
6305,1662693467.5789165
6306,1662663916.9114702
6307,1662667071.8627298
6308,1662652972.630503
6309,1662519041.8408628
6310,1662568508.9330666
6311,1662607971.2615383
6312,1662513342.9607825
6313,1662629976.7495372
6314,1662567041.0882704
6315,1662708503.7841966
6316,1662739127.2654014
6317,1662598541.06503
6318,1662560092.4595056
6319,1662690327.5416718
6320,1662614895.968035
6321,1662659434.5157745
6322,1662586933.8122952
6323,1662679577.0216424
6324,1662654820.1590984
6325,1662616792.765893
6326,1662556128.2920923
6327,1662650266.5313513
6328,1662510574.0833004
6329,1662541958.561656
6330,1662646981.5580747
6331,1662619783.6340532
6332,1662576079.895233
6333,1662539595.3393345
6334,1662560513.3699658
6335,1662510981.813786
6336,1662665379.671564
6337,1662601567.4357505
6338,1662553945.0899205
6339,1662626110.1660724
6340,1662654877.6041489
6341,1662518057.6692483
6342,1662562357.1268137
6343,1662641461.3935013
6344,1662590521.1060727
6345,1662634301.0397432
6346,1662538606.5529857
6347,1662574336.5636127
6348,1662625945.0628881
6349,1662576342.1299372
6350,1662536153.4706292
6351,1662579352.5532565
6352,1662635868.3800194
6353,1662683137.0813186
6354,1662623719.6009202
6355,1662660964.577369
6356,1662574540.156869
6357,1662629414.2011778
6358,1662580873.959259
6359,1662622971.4079642
6360,1662577480.5314708
6361,1662538452.3160691
6362,1662664354.6698565
6363,1662643923.4690542
6364,1662636124.164045
6365,1662644582.59121
6366,1662678878.9246128
6367,1662541685.774919
6368,1662570810.383288
6369,1662612345.0172825
6370,1662629391.2881107
6371,1662636603.6401286
6372,1662567084.4494562
6373,1662558064.316762
6374,1662625301.3181467
6375,1662553927.1735365
6376,1662650678.5117958
6377,1662687257.3461554
6378,1662712200.7029881
6379,1662666585.4794102
6380,1662641445.567855
6381,1662665084.5734775
6382,1662664320.1365633
6383,1662675639.1364257
6384,1662685537.23854
6385,1662601641.713904
6386,1662586221.5812573
6387,1662712917.6868274
6388,1662631994.7551138
6389,1662658317.8030522
6390,1662538216.3821487
6391,1662650640.849663
6392,1662703811.8435092
6393,1662642522.2642052
6394,1662668887.783446
6395,1662668164.8116665
6396,1662682567.5872746
6397,1662632601.2591746
6398,1662609309.723325
6399,1662603571.7117312
6400,1662629280.5484135
6401,1662538872.5885608
6402,1662606410.471889
6403,1662623053.4549754
6404,1662583255.9595644
6405,1662574294.9589362
6406,1662598062.941355
6407,1662671710.4125934
6408,1662653221.9676487
6409,1662652343.814007
6410,1662639650.9763944
6411,1662525180.9623654
6412,1662551539.75207
6413,1662532712.7034962
6414,1662567808.0479562
6415,1662578229.0609002
6416,1662590189.6821976
6417,1662577652.5657637
6418,1662567372.0160837
6419,1662569948.3419685
6420,1662574485.7199209
6421,1662663582.6970677
6422,1662611704.4177105
6423,1662613192.6736252
6424,1662569032.3044364
6425,1662626115.9767485
6426,1662529656.2337239
6427,1662548955.1201398
6428,1662657325.382712
6429,1662661727.5864422
6430,1662586510.165258
6431,1662631327.988232
6432,1662643839.370952
6433,1662644484.2281663
6434,1662572908.9817886
6435,1662553123.724113
6436,1662660727.658315
6437,1662693244.5865455
6438,1662626505.3722699
6439,1662673512.2443025
6440,1662588535.5208602
6441,1662610143.2614837
6442,1662507283.5029826
6443,1662652716.052987
6444,1662662280.245968
6445,1662662648.2122724
6446,1662656162.628171
6447,1662572935.2965207
6448,1662650333.2994552
6449,1662563138.1542647
6450,1662679441.12248
6451,1662717547.8053925
6452,1662648259.4196227
6453,1662709919.5843418
6454,1662627954.696344
6455,1662721930.6425214
6456,1662678931.4250224
6457,1662555434.2428262
6458,1662703436.1561098
6459,1662669807.1036158
6460,1662595429.9479458
6461,1662553997.829673
6462,1662678450.5643637
6463,1662684236.3925405
6464,1662724967.1903257
6465,1662603296.632375
6466,1662602348.62793
6467,1662688647.6005247
6468,1662652078.7493868
6469,1662641685.8538094
6470,1662646842.732055
6471,1662694222.3575199
6472,1662646052.7851415
6473,1662703091.7520964
6474,1662611290.4067345
6475,1662548243.540922
6476,1662625958.898847
6477,1662674429.9738307
6478,1662662782.7998087
6479,1662523438.4483495
6480,1662630372.8350472
6481,1662602214.1920433
6482,1662615788.2750247
6483,1662575302.2358534
6484,1662560918.8600676
6485,1662622985.3835907
6486,1662521445.541441
6487,1662553331.6992335
6488,1662601565.2011669
6489,1662599466.6810842
6490,1662513148.7210145
6491,1662584889.7253664
6492,1662509183.142756
6493,1662585168.1706488
6494,1662560642.5865297
6495,1662588573.4086409
6496,1662597374.1516464
6497,1662600336.0538344
6498,1662611989.903872
6499,1662595566.5127254
6500,1662668944.38369
6501,1662634031.418408
6502,1662562348.2328749
6503,1662582368.035455
6504,1662591412.9999795
6505,1662668245.8867483
6506,1662576920.0875354
6507,1662611768.302296
6508,1662634043.535046
6509,1662684585.3053975
6510,1662650712.0523164
6511,1662632214.6121984
6512,1662599180.9636922
6513,1662669444.0879862
6514,1662640539.3732312
6515,1662592762.7934322
6516,1662649987.3117414
6517,1662670257.1120076
6518,1662559266.5328484
6519,1662559100.867614
6520,1662602491.9411452
6521,1662594932.1271255
6522,1662542197.7359214
6523,1662594965.433119
6524,1662561378.9374366
6525,1662650126.0821342
6526,1662562215.1451535
6527,1662618041.5830302
6528,1662674774.2093322
6529,1662599368.747191
6530,1662566862.6993656
6531,1662557774.567997
6532,1662641834.223873
6533,1662614032.0443504
6534,1662539329.1030166
6535,1662550272.0863001
6536,1662712127.5660539
6537,1662625469.013944
6538,1662575144.2187133
6539,1662609589.7896383
6540,1662637643.0510035
6541,1662612702.4338634
6542,1662638647.1666322
6543,1662590624.6907024
6544,1662551903.633947
6545,1662549626.1548402
6546,1662576751.7615106
6547,1662613810.029814
6548,1662617440.9348865
6549,1662658912.5109293
6550,1662628793.0042725
6551,1662609236.124627
6552,1662555286.7595186
6553,1662631167.1740298
6554,1662629377.5240247
6555,1662689443.824846
6556,1662579591.2779403
6557,1662517697.283261
6558,1662627302.012553
6559,1662612861.401796
6560,1662547116.2928126
6561,1662672747.7281625
6562,1662603354.8362515
6563,1662569042.8466344
6564,1662544558.809028
6565,1662583641.8188941
6566,1662592408.2218764
6567,1662646697.4819498
6568,1662669057.0006423
6569,1662555078.2304366
6570,1662695198.5320845
6571,1662584069.9357333
6572,1662584910.6033742
6573,1662540122.3207524
6574,1662518034.1524403
6575,1662561468.714182
6576,1662719109.4651558
6577,1662669340.477775
6578,1662531534.073641
6579,1662628337.2713675
6580,1662632037.1302342
6581,1662646065.8361914
6582,1662688155.3451748
6583,1662577740.4902823
6584,1662660849.0887144
6585,1662544184.170091
6586,1662623683.0496876
6587,1662574130.7329085
6588,1662524137.0631654
6589,1662733812.0742235
6590,1662512099.6349287
6591,1662715105.4162996
6592,1662636748.9236748
6593,1662628952.6833835
6594,1662627019.087103
6595,1662535982.5060546
6596,1662597880.6787684
6597,1662667345.2871304
6598,1662642282.7890613
6599,1662551173.0380292
6600,1662668770.754969
6601,1662640131.5437496
6602,1662645589.4903936
6603,1662606652.9987745
6604,1662685920.4538088
6605,1662552891.1224551
6606,1662700468.2688107
6607,1662637178.2285557
6608,1662617881.2069356
6609,1662600304.151841
6610,1662579573.845013
6611,1662685911.9078283
6612,1662668162.7172785
6613,1662647867.645842
6614,1662591282.098413
6615,1662652385.2750003
6616,1662554260.0151966
6617,1662646876.303474
6618,1662691819.5349474
6619,1662631235.3750308
6620,1662691492.5201488
6621,1662599522.691639
6622,1662611669.9869933
6623,1662644184.560371
6624,1662692118.5718021
6625,1662643651.9275985
6626,1662566991.9686317
6627,1662615242.9935098
6628,1662572895.1395779
6629,1662548418.9744582
6630,1662610202.8692467
6631,1662583665.5874357
6632,1662568192.4896424
6633,1662577395.1838043
6634,1662554760.8123047
6635,1662630701.3691523
6636,1662569805.9049842
6637,1662579517.5880468
6638,1662555517.601446
6639,1662648603.6298347
6640,1662708031.011688
6641,1662708128.848971
6642,1662533042.8401842
6643,1662561368.2824125
6644,1662585135.4281573
6645,1662647114.2548037
6646,1662682360.4631743
6647,1662650463.7933304
6648,1662634640.4156954
6649,1662540139.9493022
6650,1662589926.4095116
6651,1662554773.1482987
6652,1662551920.9229271
6653,1662544845.2076328
6654,1662613823.0451472
6655,1662615376.8613632
6656,1662649636.9109302
6657,1662666657.6769686
6658,1662712620.1232464
6659,1662635818.7582815
6660,1662587028.680633
6661,1662672702.84277
6662,1662682159.7911167
6663,1662667516.9278414
6664,1662608392.8613617
6665,1662520389.4894202
6666,1662667007.2499335
6667,1662585980.0357068
6668,1662640046.643288
6669,1662620506.4951754
6670,1662668712.4882603
6671,1662554483.2963831
6672,1662685184.6425202
6673,1662568914.5700898
6674,1662539204.2645214
6675,1662720389.9075305
6676,1662700534.8469303
6677,1662637050.7981484
6678,1662629231.5808568
6679,1662680263.9516222
6680,1662580464.2589633
6681,1662695128.405666
6682,1662560210.2348874
6683,1662696173.8941302
6684,1662585353.4954884
6685,1662544635.4714396
6686,1662597185.0035067
6687,1662616568.1968791
6688,1662693996.7078016
6689,1662672240.9297974
6690,1662682355.024392
6691,1662538993.4565685
6692,1662623872.969411
6693,1662675342.6945295
6694,1662612974.9004529
6695,1662564117.8289359
6696,1662527122.4317493
6697,1662668993.878241
6698,1662627188.6878498
6699,1662671788.8102064
6700,1662692183.7552197
6701,1662591777.4194603
6702,1662679814.64737
6703,1662559760.1932037
6704,1662671801.4080524
6705,1662647962.0857797
6706,1662672506.6308692
6707,1662529233.1369605
6708,1662668704.861591
6709,1662611814.8697672
6710,1662580537.029237
6711,1662638345.5302775
6712,1662612083.4012725
6713,1662629599.428218
6714,1662653388.7817826
6715,1662657247.659564
6716,1662605606.8390496
6717,1662561284.0415068
6718,1662550854.043437
6719,1662537264.992736
6720,1662665243.9802575
6721,1662686720.8876176
6722,1662664236.4621596
6723,1662655192.7231774
6724,1662647862.5715199
6725,1662621413.0590987
6726,1662530990.9672587
6727,1662656148.9255767
6728,1662573631.6523223
6729,1662608007.598214
6730,1662617685.9742997
6731,1662649898.8631659
6732,1662611279.9016874
6733,1662551342.8307376
6734,1662621432.2502322
6735,1662659449.3255992
6736,1662695391.5992944
6737,1662673834.266246
6738,1662665447.9212477
6739,1662563616.2520568
6740,1662614816.141212
6741,1662706118.0282044
6742,1662657984.7681944
6743,1662550021.44545
6744,1662707465.3105578
6745,1662653263.4675531
6746,1662646568.289495
6747,1662715319.3854885
6748,1662624301.4484851
6749,1662664452.4401839
6750,1662565707.74777
6751,1662570139.252892
6752,1662672037.092987
6753,1662586989.2997372
6754,1662675105.3387299
6755,1662637777.5757718
6756,1662694545.7562191
6757,1662647248.307558
6758,1662657698.7863953
6759,1662640441.2180293
6760,1662585278.1016572
6761,1662626485.498356
6762,1662609149.9239676
6763,1662533364.842185
6764,1662646491.3284144
6765,1662507080.7390661
6766,1662598284.405264
6767,1662636375.5536401
6768,1662691637.8313334
6769,1662611602.6213548
6770,1662638384.6281447
6771,1662621163.124049
6772,1662558303.624183
6773,1662583167.9797447
6774,1662633858.1850734
6775,1662647699.1616929
6776,1662580771.6718998
6777,1662606392.5540025
6778,1662643942.812036
6779,1662717329.571106
6780,1662565055.652014
6781,1662639777.1367927
6782,1662646218.5226097
6783,1662618574.8694947
6784,1662675138.6287446
6785,1662603389.4035254
6786,1662613143.5249908
6787,1662554251.5518525
6788,1662614446.8741093
6789,1662669866.0586367
6790,1662637052.031466
6791,1662587489.4167137
6792,1662695343.6147738
6793,1662723238.4583006
6794,1662597826.593399
6795,1662657556.4490395
6796,1662592465.5620623
6797,1662551256.9956987
6798,1662601006.3647025
6799,1662574027.33385
6800,1662629449.9667826
6801,1662645323.0847688
6802,1662646881.9114714
6803,1662563140.9866457
6804,1662625315.0303097
6805,1662716596.6383278
6806,1662668558.9758408
6807,1662687350.2885687
6808,1662679393.7484708
6809,1662548729.7624974
6810,1662574279.5477743
6811,1662604410.5339315
6812,1662661880.9942935
6813,1662546267.2098885
6814,1662675597.236092
6815,1662626494.600167
6816,1662660672.4966705
6817,1662715374.337975
6818,1662666218.8394463
6819,1662643324.6076608
6820,1662615404.945229
6821,1662732897.430156
6822,1662599173.4789166
6823,1662555218.944955
6824,1662604508.890542
6825,1662641984.75801
6826,1662636042.1472452
6827,1662644960.4895954
6828,1662620103.6994796
6829,1662631740.7198858
6830,1662612640.1354675
6831,1662562245.7826276
6832,1662662417.5479167
6833,1662667099.1125891
6834,1662655163.734854
6835,1662654244.8094895
6836,1662661283.618726
6837,1662632490.6505013
6838,1662585750.2211769
6839,1662603509.5365467
6840,1662612947.0554364
6841,1662645745.2609365
6842,1662640600.2798758
6843,1662614483.5718467
6844,1662701179.8244092
6845,1662605715.6892395
6846,1662668632.1824477
6847,1662630873.7693875
6848,1662691183.0615046
6849,1662663819.0144575
6850,1662620733.1803277
6851,1662698647.726257
6852,1662677908.2290347
6853,1662541054.509548
6854,1662641695.3967886
6855,1662648321.7349246
6856,1662647472.8644812
6857,1662606298.8820934
6858,1662686822.368129
6859,1662671680.128119
6860,1662658929.9149086
6861,1662681063.2306101
6862,1662653021.6842475
6863,1662555147.027373
6864,1662582114.4876645
6865,1662650699.6332154
6866,1662611330.803339
6867,1662569173.8299222
6868,1662589398.8385034
6869,1662562214.3928218
6870,1662636232.804192
6871,1662607341.6635854
6872,1662654231.7823853
6873,1662560540.2747405
6874,1662577551.1354363
6875,1662520102.4036953
6876,1662575634.8276536
6877,1662657263.2942257
6878,1662615632.3035915
6879,1662601607.0786624
6880,1662599967.859081
6881,1662525007.0042152
6882,1662537572.865598
6883,1662695503.4095008
6884,1662581796.7831247
6885,1662655969.2871964
6886,1662680930.9430127
6887,1662615710.1394622
6888,1662522924.1920586
6889,1662594691.403058
6890,1662650440.4011648
6891,1662664946.6050868
6892,1662676478.7847087
6893,1662624140.5917876
6894,1662579148.13331
6895,1662705831.5880268
6896,1662629613.3703914
6897,1662576957.1327078
6898,1662632475.7776935
6899,1662606932.0245974
6900,1662627489.222899
6901,1662549216.4395168
6902,1662625296.321203
6903,1662689189.5813076
6904,1662587234.541324
6905,1662575638.388725
6906,1662623968.8599997
6907,1662570636.1374161
6908,1662629419.0378497
6909,1662649760.6290967
6910,1662525250.3101935
6911,1662631290.6671712
6912,1662656123.966263
6913,1662664328.5467849
6914,1662573903.6735525
6915,1662619207.2624626
6916,1662595330.2769284
6917,1662675130.6895692
6918,1662673256.3652568
6919,1662665212.0509748
6920,1662636187.5830126
6921,1662646384.9019432
6922,1662678408.1118581
6923,1662690574.66201
6924,1662612671.9228299
6925,1662641984.587173
6926,1662560033.1478996
6927,1662586282.4806979
6928,1662634094.436519
6929,1662573622.6560228
6930,1662621892.101771
6931,1662549186.9710474
6932,1662595473.4955194
6933,1662522790.0661626
6934,1662623563.1748955
6935,1662539709.8670337
6936,1662696494.329176
6937,1662627360.8519604
6938,1662597111.7176924
6939,1662695934.2597706
6940,1662646635.704428
6941,1662580371.6193895
6942,1662566559.331672
6943,1662636127.855122
6944,1662588969.6304393
6945,1662687133.2195582
6946,1662572766.3855588
6947,1662626447.2494278
6948,1662688849.2128525
6949,1662594355.8446176
6950,1662650537.9979107
6951,1662612134.0101357
6952,1662692604.8640227
6953,1662534906.8736353
6954,1662664102.5989935
6955,1662620102.5079575
6956,1662642493.6792867
6957,1662644840.6957898
6958,1662686698.1975641
6959,1662538304.875678
6960,1662541290.0424461
6961,1662520736.455914
6962,1662684564.7723958
6963,1662599428.5226388
6964,1662514113.335078
6965,1662568688.0804417
6966,1662703478.3618417
6967,1662615855.356937
6968,1662635518.6220152
6969,1662673982.1442034
6970,1662669615.9581563
6971,1662674413.8481467
6972,1662657770.1934264
6973,1662683948.3794363
6974,1662579325.998458
6975,1662623914.3127806
6976,1662605776.0801916
6977,1662574108.1926403
6978,1662571505.7560353
6979,1662607961.5333328
6980,1662539151.7287748
6981,1662629774.4323637
6982,1662727383.9987097
6983,1662674839.0609057
6984,1662607952.6906264
6985,1662533952.0724711
6986,1662531452.9849372
6987,1662717134.4252477
6988,1662623862.656435
6989,1662631818.756922
6990,1662557777.0709696
6991,1662548741.700127
6992,1662573769.7848067
6993,1662605073.8815513
6994,1662552922.5744598
6995,1662623644.3239691
6996,1662533761.9040163
6997,1662691341.7464955
6998,1662615631.8627203
6999,1662682556.32938
7000,1662640008.9497797
7001,1662664660.449952
7002,1662693095.6556537
7003,1662629321.0641723
7004,1662594030.609318
7005,1662648766.6286526
7006,1662648740.411291
7007,1662486672.3747745
7008,1662605940.636887
7009,1662556958.1246421
7010,1662669654.606829
7011,1662631575.5664144
7012,1662584980.624891
7013,1662671762.414065
7014,1662565776.854927
7015,1662637185.3784277
7016,1662569672.7495048
7017,1662579731.814856
7018,1662508004.515291
7019,1662604540.991269
7020,1662693532.6083152
7021,1662595483.2821112
7022,1662593317.153361
7023,1662656015.7910726
7024,1662653686.4686787
7025,1662550015.9663064
7026,1662578707.5053933
7027,1662585154.6172926
7028,1662704902.718679
7029,1662649222.961998
7030,1662663661.1399066
7031,1662662783.303998
7032,1662624155.067805
7033,1662637308.195404
7034,1662550835.6521533
7035,1662681210.3939877
7036,1662601564.2298188
7037,1662628513.2188907
7038,1662568185.5033898
7039,1662604683.7025461
7040,1662636117.2923265
7041,1662662342.7990968
7042,1662687619.1973252
7043,1662563077.2088482
7044,1662512041.8480148
7045,1662630892.5097418
7046,1662584074.7312937
7047,1662635272.4825387
7048,1662597196.7536654
7049,1662667566.5440314
7050,1662511924.2601786
7051,1662671433.1408732
7052,1662593848.7350233
7053,1662673237.225763
7054,1662611188.5934699
7055,1662641132.069825
7056,1662580949.065508
7057,1662699464.238231
7058,1662664591.63626
7059,1662673540.062442
7060,1662667040.0104163
7061,1662555584.9037874
7062,1662636386.0423415
7063,1662623614.814259
7064,1662716496.0377343
7065,1662512580.3719542
7066,1662739968.8115525
7067,1662674933.965387
7068,1662676796.2810135
7069,1662676657.3527412
7070,1662622997.1149502
7071,1662715836.7643528
7072,1662614432.3188522
7073,1662536255.3320417
7074,1662659179.734912
7075,1662639992.823616
7076,1662594680.1429133
7077,1662604499.747856
7078,1662672857.326927
7079,1662714727.35401
7080,1662545742.3697314
7081,1662610947.9646134
7082,1662610290.0586505
7083,1662697006.8313227
7084,1662664779.5244179
7085,1662571333.630442
7086,1662685750.7745404
7087,1662684009.202554
7088,1662688449.3982453
7089,1662686044.9226077
7090,1662642834.522484
7091,1662542854.761747
7092,1662719750.5041132
7093,1662570337.435069
7094,1662575341.9144497
7095,1662607695.615143
7096,1662546668.9661045
7097,1662717805.2146132
7098,1662567458.7943761
7099,1662606138.6461122
7100,1662545923.3750772
7101,1662638557.8678827
7102,1662545615.3523295
7103,1662603398.480961
7104,1662696190.2968762
7105,1662688450.5421154
7106,1662585147.003895
7107,1662639696.6576126
7108,1662661754.2057683
7109,1662605378.8667622
7110,1662627895.173587
7111,1662605426.253565
7112,1662687015.636609
7113,1662601612.5577693
7114,1662649411.052965
7115,1662605578.435101
7116,1662621784.0301342
7117,1662668152.1803253
7118,1662646171.1594386
7119,1662671920.692501
7120,1662673125.630126
7121,1662681558.9038913
7122,1662653712.9012413
7123,1662671012.9256127
7124,1662648068.1607573
7125,1662666323.8605828
7126,1662684534.0637875
7127,1662628815.376158
7128,1662635813.8544037
7129,1662657952.6779225
7130,1662652143.3670871
7131,1662655027.5226202
7132,1662586329.0860214
7133,1662552557.2425303
7134,1662606203.085971
7135,1662688354.6435685
7136,1662632023.549899
7137,1662538741.1339848
7138,1662616930.401069
7139,1662575428.4134192
7140,1662588532.9323835
7141,1662617332.4270551
7142,1662631025.5263152
7143,1662640390.4735212
7144,1662607890.7202709
7145,1662653094.9113965
7146,1662655151.0110097
7147,1662692184.2155375
7148,1662664692.0602803
7149,1662637088.4273238
7150,1662662478.690148
7151,1662518230.0027611
7152,1662607246.8116176
7153,1662673521.8652704
7154,1662621497.619616
7155,1662705779.5119905
7156,1662716506.345257
7157,1662689314.7761927
7158,1662659826.1843746
7159,1662674571.8921678
7160,1662670417.4155319
7161,1662518523.728936
7162,1662704629.807135
7163,1662668660.635437
7164,1662650805.1594915
7165,1662543640.3431733
7166,1662588862.6955292
7167,1662609552.720258
7168,1662516599.9710808
7169,1662625324.744555
7170,1662615171.2581842
7171,1662667368.9525323
7172,1662550893.9337206
7173,1662654053.9237146
7174,1662635575.0476022
7175,1662625341.7124236
7176,1662589300.557337
7177,1662691654.7466955
7178,1662533324.3382185
7179,1662641584.9984615
7180,1662580208.0411325
7181,1662591256.0766077
7182,1662614346.6732314
7183,1662620449.6660645
7184,1662616379.1636133
7185,1662636025.597867
7186,1662662514.9597757
