,losses
614,43.63438415527344
615,57.72554016113281
616,46.072078704833984
617,62.086158752441406
618,49.59755325317383
619,54.439231872558594
620,36.97971725463867
621,48.886234283447266
622,51.54122543334961
623,65.36817169189453
624,54.922401428222656
625,48.484127044677734
626,34.94902038574219
627,48.80106735229492
628,62.75971984863281
629,53.5085334777832
630,61.88037109375
631,58.34467315673828
632,51.5491943359375
633,51.50389862060547
634,66.89336395263672
635,53.54712677001953
636,50.60281753540039
637,48.076416015625
638,58.195762634277344
639,39.41887283325195
640,55.23300552368164
641,56.67505645751953
642,36.80067443847656
643,48.52737808227539
644,58.1794548034668
645,51.73527908325195
646,65.06477355957031
647,49.70551300048828
648,68.93049621582031
649,63.02806854248047
650,54.25666427612305
651,62.922637939453125
652,29.477930068969727
653,58.39210891723633
654,72.92288208007812
655,53.17432403564453
656,61.67604064941406
657,42.7629508972168
658,52.26526641845703
659,47.808326721191406
660,39.222633361816406
661,45.20151901245117
662,44.98593521118164
663,72.63702392578125
664,70.83780670166016
665,62.16892623901367
666,60.56341552734375
667,43.04715347290039
668,59.04357147216797
669,39.691158294677734
670,60.35881042480469
671,48.913108825683594
672,46.248565673828125
673,56.7286262512207
674,74.20637512207031
675,51.510963439941406
676,48.24802780151367
677,55.48590087890625
678,42.96664810180664
679,48.663963317871094
680,42.326663970947266
681,41.430809020996094
682,58.32475280761719
683,49.581851959228516
684,35.38059616088867
685,67.65963745117188
686,47.292564392089844
687,43.55826187133789
688,47.869972229003906
689,54.3255615234375
690,35.40312194824219
691,34.49298095703125
692,38.971046447753906
693,44.80356216430664
694,46.7829704284668
695,55.83697509765625
696,43.95832443237305
697,45.39631652832031
698,64.60065460205078
699,57.294212341308594
700,64.63720703125
701,53.969635009765625
702,56.37505340576172
703,57.49462890625
704,53.474395751953125
705,44.47871780395508
706,44.823524475097656
707,46.80613708496094
708,65.67837524414062
709,44.17550277709961
710,62.317726135253906
711,42.1601448059082
712,40.48737716674805
713,68.4732666015625
714,64.1992416381836
715,41.863773345947266
716,50.687232971191406
717,44.65741729736328
718,32.71250915527344
719,54.76863098144531
720,61.62172317504883
721,46.867679595947266
722,59.68109130859375
723,39.85342025756836
724,59.88359069824219
725,54.39406204223633
726,47.64128112792969
727,46.062644958496094
728,43.07441711425781
729,55.98806381225586
730,40.10036087036133
731,42.05866241455078
732,45.17010498046875
733,58.9947395324707
734,34.119667053222656
735,40.15522003173828
736,30.262487411499023
737,48.961273193359375
738,50.45652770996094
739,44.81914138793945
740,64.27291107177734
741,66.4961929321289
742,38.9321403503418
743,50.25205612182617
744,55.642112731933594
745,50.55738067626953
746,53.94800567626953
747,43.30466079711914
748,50.00343322753906
749,54.67490768432617
750,45.43806076049805
751,38.11457061767578
752,40.90815353393555
753,59.8063850402832
754,47.93107223510742
755,54.96921920776367
756,43.363731384277344
757,45.68946075439453
758,39.495174407958984
759,58.08678436279297
760,34.03422546386719
761,48.930599212646484
762,43.18397521972656
763,29.675928115844727
764,31.996566772460938
765,39.26252365112305
766,41.7994499206543
767,46.557228088378906
768,53.754356384277344
769,58.87579345703125
770,45.03021240234375
771,50.707176208496094
772,56.649253845214844
773,50.284358978271484
774,44.55908203125
775,38.423587799072266
776,42.19535827636719
777,40.14285659790039
778,52.54962921142578
779,41.46329116821289
780,45.85031509399414
781,40.50640869140625
782,56.826744079589844
783,41.891510009765625
784,54.82408905029297
785,56.42317199707031
786,38.00224304199219
787,46.930885314941406
788,46.00913619995117
789,47.2593994140625
790,46.22870635986328
791,43.27230453491211
792,37.45474624633789
793,39.62286376953125
794,40.98366928100586
795,57.438392639160156
796,61.26601028442383
797,45.08512878417969
798,36.153865814208984
799,50.204586029052734
800,49.578224182128906
801,37.14982223510742
802,49.16124725341797
803,40.138832092285156
804,43.833255767822266
805,50.17416763305664
806,30.42733383178711
807,42.19953536987305
808,55.28516387939453
809,38.9053840637207
810,36.839176177978516
811,36.806880950927734
812,67.54386138916016
813,43.629127502441406
814,38.03882598876953
815,43.07099151611328
816,37.14775848388672
817,37.8375129699707
818,49.86338424682617
819,25.94452667236328
820,32.65599822998047
821,44.464691162109375
822,46.38134765625
823,62.24089813232422
824,34.689239501953125
825,35.98964309692383
826,48.82862854003906
827,47.55805206298828
828,42.240875244140625
829,45.36138916015625
830,56.851295471191406
831,39.559112548828125
832,50.97295379638672
833,38.81158447265625
834,44.60595703125
835,46.37700653076172
836,31.046554565429688
837,28.650917053222656
838,48.57228088378906
839,38.407405853271484
840,46.82193374633789
841,47.270015716552734
842,30.411474227905273
843,59.54486083984375
844,50.4826545715332
845,45.067867279052734
846,36.71110916137695
847,41.5411376953125
848,36.28548812866211
849,39.327274322509766
850,30.76577377319336
851,48.495338439941406
852,35.38202667236328
853,34.52893829345703
854,46.62847900390625
855,56.48663330078125
856,40.95415496826172
857,51.43479919433594
858,33.85768127441406
859,46.92595291137695
860,28.35030746459961
861,40.11568069458008
862,37.68788528442383
863,39.535362243652344
864,44.768890380859375
865,41.888214111328125
866,34.63134765625
867,35.89704513549805
868,33.28483963012695
869,42.68556594848633
870,36.52677917480469
871,46.436214447021484
872,41.92829132080078
873,42.54356002807617
874,36.204505920410156
875,31.18986701965332
876,46.46207809448242
877,31.767606735229492
878,31.837913513183594
879,35.897621154785156
880,42.76934051513672
881,45.585453033447266
882,35.584346771240234
883,39.72454071044922
884,45.002872467041016
885,34.45936965942383
886,34.525962829589844
887,29.46109390258789
888,41.94538879394531
889,42.15627670288086
890,23.036333084106445
891,44.6374397277832
892,38.31410598754883
893,45.89344787597656
894,44.93396759033203
895,41.012596130371094
896,37.35112380981445
897,34.31013488769531
898,35.8796272277832
899,40.443355560302734
900,37.7711067199707
901,29.61404800415039
902,38.789817810058594
903,33.97044372558594
904,37.932796478271484
905,51.474159240722656
906,47.21780014038086
907,36.9539794921875
908,42.591819763183594
909,47.91707992553711
910,39.21265411376953
911,55.06324768066406
912,31.74558448791504
913,29.426902770996094
914,38.14016342163086
915,41.045379638671875
916,32.85829162597656
917,27.133209228515625
918,31.868818283081055
919,40.03498077392578
920,39.31341552734375
921,27.390960693359375
922,33.57724380493164
923,31.77876853942871
924,37.533199310302734
925,37.48294448852539
926,37.218505859375
927,37.311092376708984
928,27.566007614135742
929,45.05764389038086
930,37.39638900756836
931,36.6379508972168
932,51.86865997314453
933,26.165550231933594
934,29.908527374267578
935,40.44744873046875
936,42.570640563964844
937,28.151042938232422
938,42.52010726928711
939,27.665733337402344
940,48.58393859863281
941,46.25609588623047
942,24.003986358642578
943,29.841880798339844
944,35.712276458740234
945,37.518550872802734
946,36.07781219482422
947,35.73024368286133
948,35.721527099609375
949,30.673263549804688
950,31.105350494384766
951,37.39215087890625
952,32.61090087890625
953,44.96306610107422
954,46.04781723022461
955,28.876991271972656
956,34.57587432861328
957,40.80744552612305
958,34.30529022216797
959,51.060489654541016
960,39.62841033935547
961,28.728042602539062
962,42.23001480102539
963,36.414974212646484
964,32.49848937988281
965,29.121185302734375
966,36.63426208496094
967,35.78882598876953
968,41.33446502685547
969,31.46624183654785
970,35.24802780151367
971,30.860368728637695
972,33.55686950683594
973,32.319305419921875
974,34.46001052856445
975,34.536773681640625
976,49.12481689453125
977,30.60038185119629
978,27.802221298217773
979,30.039648056030273
980,26.642284393310547
981,22.735368728637695
982,28.346080780029297
983,34.69743347167969
984,31.633983612060547
985,29.623310089111328
986,36.88433074951172
987,41.97087860107422
988,36.75482177734375
989,18.909889221191406
990,42.592857360839844
991,35.53590393066406
992,51.44683837890625
993,35.39576721191406
994,37.46085739135742
995,47.15921401977539
996,43.784507751464844
997,31.03583335876465
998,30.177770614624023
999,22.980321884155273
1000,31.443777084350586
1001,38.7601318359375
1002,41.41935729980469
1003,27.119361877441406
1004,40.60962677001953
1005,28.046884536743164
1006,46.34242248535156
1007,32.47809600830078
1008,33.6480827331543
1009,26.0789794921875
1010,29.564739227294922
1011,29.767230987548828
1012,29.938932418823242
1013,41.994327545166016
1014,37.17963409423828
1015,22.151798248291016
1016,26.174707412719727
1017,24.582435607910156
1018,23.78072738647461
1019,20.928462982177734
1020,41.037540435791016
1021,29.384613037109375
1022,36.26454544067383
1023,22.203433990478516
1024,37.80949020385742
1025,44.03682327270508
1026,38.7745246887207
1027,37.44389343261719
1028,37.176307678222656
1029,32.5501594543457
1030,28.268848419189453
1031,22.33529281616211
1032,29.456241607666016
1033,24.737157821655273
1034,45.84397506713867
1035,41.997154235839844
1036,27.4209041595459
1037,28.474063873291016
1038,35.16099548339844
1039,24.084260940551758
1040,32.00715255737305
1041,22.100831985473633
1042,43.47068405151367
1043,31.494600296020508
1044,26.367507934570312
1045,42.61326599121094
1046,28.919994354248047
1047,34.08164978027344
1048,35.05775833129883
1049,34.66024398803711
1050,32.27104187011719
1051,43.08053970336914
1052,37.2497444152832
1053,33.21337890625
1054,35.24876022338867
1055,25.385103225708008
1056,20.138887405395508
1057,36.44072723388672
1058,29.463563919067383
1059,23.701433181762695
1060,33.85179138183594
1061,24.568403244018555
1062,25.509357452392578
1063,30.96146011352539
1064,22.875457763671875
1065,33.51538848876953
1066,20.65530014038086
1067,39.45347213745117
1068,29.92913818359375
1069,36.23936080932617
1070,29.283084869384766
1071,22.08794593811035
1072,32.208717346191406
1073,30.176429748535156
1074,29.742382049560547
1075,31.519134521484375
1076,40.255096435546875
1077,29.06588363647461
1078,38.05253601074219
1079,26.84466552734375
1080,27.527568817138672
1081,31.70541763305664
1082,29.101713180541992
1083,16.245582580566406
1084,40.76458740234375
1085,26.810749053955078
1086,27.68286895751953
1087,21.822227478027344
1088,31.343772888183594
1089,31.820327758789062
1090,34.03628921508789
1091,24.816068649291992
1092,30.241065979003906
1093,36.949832916259766
1094,34.64278793334961
1095,23.347742080688477
1096,36.31304168701172
1097,37.522361755371094
1098,26.78557586669922
1099,24.842403411865234
1100,27.755809783935547
1101,29.769350051879883
1102,29.299421310424805
1103,29.905498504638672
1104,39.540802001953125
1105,30.52933120727539
1106,36.536258697509766
1107,17.836936950683594
1108,25.206266403198242
1109,33.468753814697266
1110,38.32494354248047
1111,35.482173919677734
1112,21.817251205444336
1113,23.47102928161621
1114,23.995132446289062
1115,23.746850967407227
1116,32.928192138671875
1117,25.59242057800293
1118,22.412755966186523
1119,33.79497146606445
1120,29.387779235839844
1121,29.695663452148438
1122,22.06778335571289
1123,32.405006408691406
1124,38.26300811767578
1125,21.935470581054688
1126,29.561853408813477
1127,30.870452880859375
1128,27.62160873413086
1129,29.99018096923828
1130,25.209930419921875
1131,21.089069366455078
1132,27.578018188476562
1133,32.55547332763672
1134,29.87948989868164
1135,34.21214294433594
1136,35.421443939208984
1137,23.067623138427734
1138,32.14242172241211
1139,31.001895904541016
1140,22.27666473388672
1141,18.236352920532227
1142,29.355182647705078
1143,20.024995803833008
1144,40.4096794128418
1145,24.51056671142578
1146,38.55623245239258
1147,23.167259216308594
1148,46.4831428527832
1149,21.764137268066406
1150,18.384197235107422
1151,29.244977951049805
1152,40.33306884765625
1153,19.552183151245117
1154,22.265748977661133
1155,23.047468185424805
1156,21.60372543334961
1157,31.465042114257812
1158,23.0318603515625
1159,23.43512725830078
1160,24.760467529296875
1161,33.624412536621094
1162,36.02444839477539
1163,30.519359588623047
1164,35.86273193359375
1165,24.159997940063477
1166,20.53243637084961
1167,30.056922912597656
1168,30.18767738342285
1169,16.521528244018555
1170,22.888303756713867
1171,26.482101440429688
1172,24.366361618041992
1173,25.978271484375
1174,30.834091186523438
1175,40.025386810302734
1176,24.06113624572754
1177,34.29806900024414
1178,27.748119354248047
1179,25.115339279174805
1180,26.679973602294922
1181,39.76936721801758
1182,30.87773895263672
1183,21.237625122070312
1184,26.4345703125
1185,22.91836166381836
1186,27.756744384765625
1187,25.981849670410156
1188,17.400798797607422
1189,16.126014709472656
1190,22.839576721191406
1191,28.94976043701172
1192,25.80682945251465
1193,22.04491424560547
1194,32.09626007080078
1195,15.827739715576172
1196,17.79459571838379
1197,30.919780731201172
1198,37.71209716796875
1199,28.309951782226562
1200,33.47590637207031
1201,22.815059661865234
1202,38.96931457519531
1203,36.895973205566406
1204,34.75148010253906
1205,16.128711700439453
1206,25.734264373779297
1207,20.67353630065918
1208,34.606101989746094
1209,21.130708694458008
1210,26.266361236572266
1211,14.496686935424805
1212,23.147138595581055
1213,27.915931701660156
1214,20.65643310546875
1215,19.509052276611328
1216,21.927974700927734
1217,13.524678230285645
1218,27.55805778503418
1219,28.020225524902344
1220,22.070375442504883
1221,24.32562255859375
1222,23.525772094726562
1223,29.447832107543945
1224,40.646846771240234
1225,23.654521942138672
1226,21.050748825073242
1227,17.906356811523438
1228,19.867891311645508
1229,23.826648712158203
1230,28.92502212524414
1231,28.37250328063965
1232,22.30940055847168
1233,25.4136962890625
1234,31.759931564331055
1235,29.567289352416992
1236,28.064289093017578
1237,20.384090423583984
1238,36.55537414550781
1239,18.538307189941406
1240,22.260665893554688
1241,23.714181900024414
1242,14.828100204467773
1243,20.509103775024414
1244,11.8889799118042
1245,25.924484252929688
1246,13.499762535095215
1247,26.3596248626709
1248,24.39327621459961
1249,21.75236701965332
1250,22.27170181274414
1251,30.129716873168945
1252,26.066509246826172
1253,24.151622772216797
1254,18.621553421020508
1255,21.58354949951172
1256,18.41695213317871
1257,26.539066314697266
1258,23.471332550048828
1259,25.89129066467285
1260,22.424880981445312
1261,25.583629608154297
1262,20.08266258239746
1263,17.85076141357422
1264,18.20306396484375
1265,19.085494995117188
1266,24.867937088012695
1267,25.10690689086914
1268,26.096878051757812
1269,19.148832321166992
1270,21.836610794067383
1271,17.558734893798828
1272,30.108745574951172
1273,17.087970733642578
1274,23.04808807373047
1275,23.14929962158203
1276,22.281505584716797
1277,18.564773559570312
1278,19.633766174316406
1279,21.306962966918945
1280,20.004592895507812
1281,23.233253479003906
1282,20.493350982666016
1283,15.521353721618652
1284,28.579740524291992
1285,16.972204208374023
1286,20.388242721557617
1287,31.769052505493164
1288,18.880077362060547
1289,20.623275756835938
1290,26.95624542236328
1291,20.528066635131836
1292,26.335086822509766
1293,26.824920654296875
1294,31.482160568237305
1295,25.7305908203125
1296,25.966161727905273
1297,25.37179946899414
1298,26.609760284423828
1299,27.59449005126953
1300,23.700597763061523
1301,25.310375213623047
1302,21.100751876831055
1303,30.375194549560547
1304,14.479318618774414
1305,19.779802322387695
1306,17.61424446105957
1307,24.063209533691406
1308,21.79547119140625
1309,25.225284576416016
1310,18.46883773803711
1311,27.64728546142578
1312,28.955095291137695
1313,19.547433853149414
1314,26.673871994018555
1315,27.75680923461914
1316,19.894224166870117
1317,15.681032180786133
1318,22.31814193725586
1319,13.7625732421875
1320,9.810920715332031
1321,19.79176902770996
1322,27.541616439819336
1323,29.983245849609375
1324,21.231531143188477
1325,27.31787109375
1326,13.206811904907227
1327,15.380709648132324
1328,26.415367126464844
1329,19.979217529296875
1330,29.187606811523438
1331,29.35117530822754
1332,19.9072322845459
1333,23.52849006652832
1334,27.560043334960938
1335,22.530433654785156
1336,26.22622299194336
1337,28.528228759765625
1338,16.793359756469727
1339,19.297607421875
1340,24.32131004333496
1341,22.387351989746094
1342,11.469027519226074
1343,21.842693328857422
1344,19.242385864257812
1345,14.966691017150879
1346,16.29003143310547
1347,21.319622039794922
1348,25.890724182128906
1349,14.567398071289062
1350,11.004331588745117
1351,19.990869522094727
1352,13.000716209411621
1353,14.063840866088867
1354,20.817108154296875
1355,20.34971809387207
1356,20.956439971923828
1357,20.14659881591797
1358,12.333418846130371
1359,11.293052673339844
1360,23.342065811157227
1361,18.165687561035156
1362,21.543180465698242
1363,21.445466995239258
1364,26.112287521362305
