,system_time,midpoint,spread,bid1,ask1,bid2,ask2,bid3,ask3,bid4,ask4,bid5,ask5,bid6,ask6,bid7,ask7,bid8,ask8,bid9,ask9,bid10,ask10,bid1_v,ask1_v,bid2_v,ask2_v,bid3_v,ask3_v,bid4_v,ask4_v,bid5_v,ask5_v,bid6_v,ask6_v,bid7_v,ask7_v,bid8_v,ask8_v,bid9_v,ask9_v,bid10_v,ask10_v
67,2021-04-08 01:07:59.968678+00:00,56257.195,0.01,56257.00000000362,56259.10000003052,56256.5399999797,56260.32000005114,56254.999999984706,56260.33000006473,56253.42000008885,56260.79000007586,56253.38999984342,56260.81000010304,56251.3899999908,56260.81999991197,56250.000000353146,56260.92999985679,56248.260000035196,56262.07000017801,56247.010000178474,56265.669999749014,56247.00000036954,56265.7199996123,0.0,20008.76953125,0.0,281.5599975585937,70.31999969482422,4342.0,0.0,86643.640625,0.0,78348.0,916.9000244140624,2503.97998046875,30375.0,917.0499877929688,56.29999923706055,917.0700073242188,3479.43994140625,8439.849609375,0.0,20008.869140625
68,2021-04-08 01:08:59.968678+00:00,56282.725000000006,0.01,56274.14000003481,56283.090000003016,56272.94000012028,56283.54999999243,56272.82999980734,56284.34999996957,56272.14999988308,56284.36000001663,56271.70000001751,56284.410000047195,56269.26000000021,56284.419999991886,56267.71999971405,56285.10000001852,56267.709999462226,56285.16000009615,56267.41000009786,56287.57999981457,56266.429999990214,56290.57999960087,281.6300048828125,56283.08984375,4952.02001953125,917.4199829101562,112353.59375,281.67999267578125,20003.69921875,917.4400024414062,2037.969970703125,84835.7578125,107.3499984741211,95901.3125,250.33999633789065,56.34000015258789,2813.389892578125,917.4500122070312,20001.76953125,80229.640625,16343.83984375,1940.760009765625
69,2021-04-08 01:09:59.968678+00:00,56331.415,0.01,56331.399999999725,56340.500000103646,56331.2299999961,56340.50999998962,56330.629999985205,56341.00000014048,56330.00000004741,56341.58000008484,56329.65000004212,56343.430000303095,56328.64000008248,56345.129999772544,56328.19000009032,56345.13999965852,56328.1699999085,56345.80999939638,56328.14999993162,56346.929999741194,56328.12000006877,56348.89000034463,20003.990234375,17465.560546875,10702.9296875,5634.0498046875,31522.619140625,12.9399995803833,70.41000366210938,18958.939453125,188.67999267578125,1005.6099853515624,56.380001068115234,281.9800109863281,96006.328125,2045.510009765625,97006.359375,0.0,99006.453125,2958.2099609375,20003.98046875,13855.16015625
70,2021-04-08 01:10:59.968678+00:00,56358.785,0.01,56358.249999990156,56362.999999993284,56357.74999997904,56363.00999981718,56357.73999995011,56364.600000110884,56355.10999992852,56364.60999993478,56354.31000007475,56364.62000016873,56353.299999818555,56365.39999996465,56351.099999605605,56366.20000022848,56350.66999979696,56366.34000022339,56350.04000022993,56367.00000008225,56347.44000009009,56367.27000024818,119.38999938964844,2139.659912109375,2139.4599609375,17472.529296875,20002.599609375,13713.4296875,2371.219970703125,39353.78125,2817.719970703125,2312.889892578125,3486.02001953125,918.760009765625,282.010009765625,918.77001953125,19999.060546875,2959.22998046875,299.2799987792969,918.780029296875,4335.5,282.0899963378906
71,2021-04-08 01:11:59.968678+00:00,56393.215,0.01,56382.52999968844,56393.35000000534,56381.52000034944,56393.399999998765,56379.99999960545,56393.46000000114,56379.98000004917,56393.50999999457,56378.5399999922,56393.74999997842,56377.88999923134,56393.76000001301,56376.720000159556,56393.83999998198,56375.38999971372,56394.230000048694,56371.6299994282,56394.68999999851,56371.58000012718,56394.839999953154,17478.580078125,24925.859375,17579.759765625,282.2200012207031,70.4800033569336,30483.7109375,263.9599914550781,96356.3671875,282.1499938964844,109041.9765625,20004.609375,20009.439453125,2492.590087890625,225.77999877929688,2818.77001953125,5639.419921875,9695.919921875,18401.58984375,10501.4599609375,919.239990234375
72,2021-04-08 01:12:59.968678+00:00,56329.005000000005,0.01,56323.74000002803,56329.76999999462,56322.05999966215,56329.820000000625,56318.43999990328,56329.830000022324,56316.97000004422,56329.99999998128,56316.92000029436,56330.62999996479,56316.42999979488,56331.38000000371,56315.62000024057,56331.42999995849,56312.829999772,56331.489999986195,56312.809999216304,56332.67000018951,56312.80000057785,56335.920000324004,1126.469970703125,24954.08984375,37463.3203125,83336.421875,8383.5595703125,918.1799926757812,4955.89013671875,18588.900390625,0.0,918.1900024414062,20001.48046875,4957.16015625,281.8399963378906,918.2000122070312,15756.51953125,5000.0,964.9000244140624,285334.15625,222.44000244140625,2816.800048828125
73,2021-04-08 01:13:59.968678+00:00,56360.795,0.01,56355.030000083214,56361.25000001264,56352.66999971575,56361.27000001488,56349.750000310596,56361.61999997729,56349.69000004756,56362.24000004689,56348.650000135836,56362.25000002239,56346.64999929618,56362.429999991335,56346.63999993581,56362.439999966824,56346.63000057543,56362.45000004484,56346.38000016291,56362.460000020335,56346.37000080254,56363.23000008115,17630.130859375,82704.1796875,648.0599975585938,34943.98828125,27047.880859375,918.6900024414062,282.010009765625,282.07000732421875,3380.919921875,20009.19921875,15761.5,94979.2265625,3485.60009765625,7352.52978515625,20003.650390625,33683.87109375,107371.34375,0.0,22881.009765625,918.719970703125
74,2021-04-08 01:14:59.968678+00:00,56399.995,0.01,56391.98999961058,56400.01000000065,56391.979999861294,56400.81999998897,56388.3099999483,56400.89000002938,56386.82000037051,56401.619999989154,56386.8000000512,56402.430000097695,56385.20999969753,56402.729999963114,56384.07000037309,56403.340000058786,56384.060000623795,56403.53000001459,56382.669999359685,56403.82999988001,56381.66999980829,56406.5099999909,648.9600219726562,20012.859375,282971.125,919.3300170898438,1127.77001953125,5000.0,282.19000244140625,18403.849609375,218.13999938964844,919.3599853515624,3487.989990234375,0.0,15771.9697265625,0.0,16572.41015625,0.0,20004.48046875,13654.91015625,2819.080078125,70.83000183105469
75,2021-04-08 01:15:59.968678+00:00,56439.575,0.01,56437.61999999596,56441.83999993326,56435.069999803214,56442.450000005934,56433.560000121484,56443.499999892054,56432.159999725794,56445.58999987852,56430.28999995403,56446.0400000937,56430.279999757615,56446.460000130275,56429.97999961416,56447.070000202955,56429.659999899166,56450.67000028181,56429.32999998776,56451.58000008729,56428.79000005806,56451.920000195125,1128.75,17496.970703125,3307.25,5330.06982421875,1851.3499755859373,15580.5703125,282.4200134277344,22117.439453125,282.4100036621094,2169.06005859375,20004.98046875,2822.320068359375,919.8099975585938,56.5,1209.3699951171875,20012.310546875,5000.0,69.58999633789062,919.7899780273438,5000.0
76,2021-04-08 01:16:59.968678+00:00,56479.835,0.01,56479.4199999874,56484.17000006502,56477.75999996271,56484.17999999787,56477.71000009302,56484.29000008104,56477.429999918655,56484.43999989559,56475.89000019251,56486.500000033615,56475.41000012843,56486.62999998248,56475.389999851795,56487.320000280066,56473.140000167856,56487.99999982292,56472.33999978709,56488.00999975576,56472.06000002367,56488.119999838935,1129.5899658203125,1088.1199951171875,1355.469970703125,17510.099609375,20004.75,5648.43017578125,5000.0,56.540000915527344,1372.0999755859375,20588.150390625,3388.52001953125,9021.7197265625,101.05999755859376,920.739990234375,920.510009765625,17306.2890625,920.5,24945.19921875,20002.75,920.760009765625
77,2021-04-08 01:17:59.968678+00:00,56532.72,2.98,56531.169999961334,56535.07000005863,56530.36999994137,56535.52000006985,56530.309999898745,56537.150000028254,56525.37999965235,56537.15999986397,56525.159999975935,56538.03999980366,56523.519999770484,56538.72000014969,56522.68000040766,56539.2399998336,56521.8800003877,56539.99999968803,56521.649999641566,56540.26000035264,56521.64000021718,56540.76000036512,66956.921875,2517.169921875,1074.0799560546875,112759.703125,64785.7890625,90528.53125,56.58000183105469,20008.4296875,96333.4296875,124450.4609375,2055.5,11669.0302734375,921.3200073242188,593.780029296875,921.3099975585938,21298.619140625,282.8699951171875,182.57000732421875,6017.39013671875,282.70001220703125
78,2021-04-08 01:18:59.968678+00:00,56530.005000000005,0.01,56525.03000003628,56530.43000001112,56519.38000018496,56530.43999998355,56518.86999973975,56530.76999999944,56517.02000010875,56530.78000002329,56516.249999968844,56531.4500000275,56515.1100002318,56531.57000000523,56514.610000376,56533.560000175814,56514.600000609214,56533.720000146124,56513.729999511015,56538.05999970069,56512.83000075771,56538.25000020528,33752.0703125,29331.01953125,20002.369140625,38389.78125,3496.260009765625,102822.609375,56.56999969482422,189111.140625,1695.489990234375,97265.796875,3233.75,1278.4000244140625,282.8299865722656,5000.0,2825.72998046875,20007.310546875,20000.369140625,339.2300109863281,1995.0400390625,2826.909912109375
79,2021-04-08 01:19:59.968678+00:00,56512.835,0.01,56507.41999998663,56513.080000003116,56505.230000346855,56513.12999999536,56501.23000014486,56513.650000007234,56501.22000012585,56514.0599999642,56499.43000001285,56514.449999985954,56497.41000028503,56515.46000005546,56497.400000266025,56517.299999852316,56496.57000033307,56517.30999987132,56493.98000034414,56517.31999989034,56493.96000030612,56517.90000017045,1695.219970703125,24978.779296875,22107.779296875,282.82000732421875,3495.169921875,921.1699829101562,413227.90625,5000.0,269.29998779296875,921.1900024414062,3685.030029296875,20008.619140625,56.54999923706055,15420.099609375,20001.9296875,101872.0234375,282.7300109863281,59.869998931884766,76378.7890625,7826.7900390625
80,2021-04-08 01:20:59.968678+00:00,56543.465,0.01,56538.25999988426,56544.28999997655,56538.25000020495,56544.98999995042,56537.25999986283,56545.09000003484,56536.84000016649,56545.71000000288,56536.55000000393,56547.82999990024,56531.00000025519,56548.84000001241,56530.059999955265,56548.99999981836,56530.05000027595,56549.94000011828,56530.03999977382,56549.949999797595,56529.82999992565,56549.999999839805,9968.9599609375,916.02001953125,421924.28125,17528.94921875,96.11000061035156,916.030029296875,20005.140625,148661.015625,1696.0999755859375,5000.0,20003.009765625,20009.390625,282.9100036621094,18403.900390625,11306.009765625,3672.27001953125,481161.09375,24938.529296875,282.9100036621094,916.1099853515624
81,2021-04-08 01:21:59.968678+00:00,56578.925,0.01,56578.839999998636,56581.270000026656,56578.8299999981,56581.94999998611,56574.99999984962,56582.06999996684,56573.06000019535,56587.030000131184,56569.82000009796,56587.499999867054,56568.540000028996,56588.130000126126,56565.179999745036,56588.42999997505,56564.980000120195,56588.66000016112,56563.449999491015,56588.71000027316,56563.43999930393,56589.079999784946,80074.7734375,916.6199951171876,2621193.75,166631.3125,249.3699951171875,916.6300048828124,1001.3400268554688,67.9000015258789,1056.6099853515625,1697.6199951171875,34037.2890625,7827.5400390625,56.619998931884766,16833.7109375,315.5,4923.2099609375,283.0799865722656,1758.18994140625,4997.10009765625,20009.470703125
82,2021-04-08 01:22:59.968678+00:00,56635.995,0.01,56635.980000000105,56636.99999997065,56635.47999999813,56637.80000010258,56634.8100000177,56638.00999992731,56634.09999994311,56639.51999982477,56633.21999993191,56639.649999873254,56633.199999987846,56640.03000004667,56633.09000008947,56641.66000002059,56631.56999980789,56641.99999989379,56630.86000014538,56643.02999989754,56630.039999966364,56643.250000106375,373.1499938964844,209889.65625,226.75,623.02001953125,5000.0,1619.72998046875,2265.360107421875,5.659999847412109,5663.31982421875,152.92999267578125,88078.3671875,214.3300018310547,90.61000061035156,124.16000366210938,2265.260009765625,63840.12890625,86095.53125,29979.759765625,2831.5,152.72999572753906
83,2021-04-08 01:23:59.968678+00:00,56613.115000000005,0.01,56606.60000011347,56616.38000008477,56604.790000292305,56616.389999930165,56604.73999962362,56616.410000032876,56602.97999964731,56617.420000070764,56600.00999963582,56618.72999979568,56599.99999999637,56620.38000003091,56599.28000041798,56620.90000022987,56597.72000064494,56621.93999980395,56596.900000553,56623.87999988081,56596.51999942535,56625.68999970198,56.65999984741211,28885.55078125,3226.469970703125,103406.8515625,1112.8399658203125,110366.90625,20002.189453125,20007.44921875,283.260009765625,5000.0,56600.0,44236.37890625,2829.9599609375,2831.050048828125,273.5199890136719,20009.529296875,6112.47021484375,19939.630859375,16548.130859375,20009.810546875
84,2021-04-08 01:24:59.968678+00:00,56617.915,0.01,56615.2299999621,56619.38000001473,56609.23000029052,56619.38999998706,56608.010000164366,56620.000000050146,56606.64000014426,56621.74999984279,56604.1200001133,56621.76999999343,56604.10999962602,56621.78000006875,56603.20000059894,56622.280000127204,56602.99000025307,56624.10999990448,56602.979999765805,56626.59000004612,56602.96999927854,56626.80000039199,158.52000427246094,27644.19921875,287.6000061035156,364190.03125,20004.259765625,10957.9501953125,56.65999984741211,81652.8828125,3501.530029296875,85364.3984375,5000.0,20009.330078125,916.969970703125,283.3699951171875,283.2699890136719,1800.1300048828125,19172.130859375,20010.9609375,20002.44921875,5000.0
85,2021-04-08 01:25:59.968678+00:00,56616.015,0.01,56613.83000002085,56618.69999994186,56613.780000086364,56619.74999980176,56611.95000013634,56621.37999980789,56611.5599999883,56622.21000003846,56609.89000019936,56624.14999980314,56607.380000028184,56624.15999995482,56607.36999987651,56624.35999969274,56603.43000026099,56624.5700004062,56601.67999925869,56627.39000033594,56601.67000075476,56628.319999611595,4925.39990234375,59.220001220703125,190104.875,20009.23046875,1860.8699951171875,5000.0,27467.9296875,283.3699951171875,13.34000015258789,283.3800048828125,5660.740234375,83224.8515625,519371.1875,446821.9375,2264.139892578125,20010.970703125,283.2699890136719,2831.3701171875,20001.859375,917.3800048828124
86,2021-04-08 01:26:59.968678+00:00,56614.885,0.01,56613.259999960836,56624.35999990517,56612.52999995781,56625.75999978682,56612.52000000574,56625.84000022729,56612.46000008731,56629.16999992224,56611.660000007825,56629.99999924007,56610.290000188375,56631.93999982931,56609.99999993043,56633.7199995376,56609.75999984479,56633.76999929798,56608.670000125254,56633.77999925006,56607.83999998356,56633.850000562314,917.1300048828124,0.0,283.32000732421875,17553.990234375,1791.199951171875,158.38999938964844,917.1199951171876,48121.0,917.1099853515624,0.0,130.33999633789062,1985.1199951171875,566.0999755859375,29356.150390625,20002.33984375,15962.1298828125,5000.0,56116.4609375,2264.31005859375,83203.0
87,2021-04-08 01:27:59.968678+00:00,56550.005000000005,0.01,56549.989999999794,56561.580000235896,56548.96999999166,56563.079999717265,56548.959999978666,56563.38000010729,56547.87999991182,56564.47000070145,56546.60000009928,56567.81000010621,56546.220000016714,56569.20000026748,56545.73000020259,56569.27000035849,56544.33000002831,56569.280000371495,56543.03999999705,56569.300000397496,56542.640000299936,56569.63999919369,17530.5,207872.265625,104161.9921875,723.4400024414062,7799.93994140625,20007.30078125,2309.860107421875,158.22000122070312,5000.0,20009.970703125,20002.23046875,2969.8798828125,521.1699829101562,29322.740234375,177.6300048828125,16854.16015625,282.9700012207031,85934.53125,19999.970703125,5000.0
88,2021-04-08 01:28:59.968678+00:00,56566.895,0.01,56565.4699999609,56566.97999999924,56556.91999993211,56567.99000003221,56556.589999719436,56570.9299999439,56556.16999967326,56571.19000014888,56556.079999839756,56571.29000010108,56556.02999965787,56571.30999992689,56555.670000323844,56571.33000016428,56554.5899998523,56572.17999996376,56552.01999939332,56574.36000032106,56552.009999686205,56574.92000038263,118.79000091552734,319840.90625,723.3599853515625,20009.349609375,283.0400085449219,22792.119140625,829.1099853515625,16816.98046875,2525.7900390625,105308.5703125,723.3499755859375,101193.4765625,20004.5703125,78735.4296875,7827.72998046875,59.18999862670898,283.0199890136719,2828.719970703125,8199.1396484375,20011.560546875
89,2021-04-08 01:29:59.968678+00:00,56550.005000000005,0.01,56545.73000020259,56550.850000018494,56542.78999967204,56551.070000047344,56542.710000390936,56551.07999995748,56540.33999977851,56551.109999996486,56540.32999976551,56551.13000002249,56540.16000036741,56556.279999928825,56538.630000024124,56557.339999661075,56538.270000379016,56558.290000073226,56537.20999982385,56558.34000013823,56535.83999968858,56558.93000008236,5000.0,397.489990234375,17528.259765625,17823.240234375,2134.610107421875,36036.55859375,282.9599914550781,30220.560546875,20000.859375,280234.1875,0.0,101948.078125,0.0,108437.71875,915.9199829101562,24885.650390625,915.9000244140624,15892.51953125,734.969970703125,8483.83984375
90,2021-04-08 01:30:59.968678+00:00,56519.295,5.39,56513.81999991868,56524.559999939614,56513.369999850045,56525.12000004332,56511.440000094786,56525.27000020328,56511.42999975513,56525.419999952006,56510.609999867636,56525.69000007545,56510.509999760994,56525.99999991255,56509.84000003346,56526.00999984097,56507.72999992175,56529.820000120635,56505.83999988016,56530.00999999426,56505.47000047256,56532.46999965674,17519.279296875,17522.609375,1889.1099853515625,29486.73046875,282.82000732421875,2826.260009765625,3495.800048828125,1695.760009765625,20001.76953125,2826.280029296875,1081.68994140625,125129.8515625,5000.0,521719.8125,3746.4599609375,483156.46875,19997.6796875,56530.01171875,0.0,5000.0
91,2021-04-08 01:31:59.968678+00:00,56502.015,0.01,56501.579999980604,56502.29000000429,56501.21999997873,56503.439999973154,56500.00000004662,56505.46999996087,56499.2499999742,56505.4800001208,56496.43999984538,56505.99999980375,56493.36000033183,56506.33000014806,56488.499999895444,56508.289999838504,56485.62999962928,56509.21999991186,56485.619999880466,56509.22999966068,56485.610000131644,56510.850000080216,0.0,5000.0,47681.37890625,20008.919921875,1810.52001953125,4307.22998046875,0.0,1390239.0,3494.8701171875,140.4199981689453,0.0,20006.83984375,0.0,378.8299865722656,5648.56005859375,5046.52978515625,282.69000244140625,8476.3798828125,2539.699951171875,25856.30078125
92,2021-04-08 01:32:59.968678+00:00,56541.115000000005,0.01,56537.47000014723,56541.449999992365,56537.370000104995,56541.46000000173,56537.249999889755,56542.65000001066,56536.89000006682,56543.799999982126,56536.01999994621,56545.35000001969,56535.80000010013,56547.22000015126,56534.299999878,56547.329999868605,56530.4499998975,56547.780000058665,56530.110000247565,56547.939999797134,56530.03999964205,56549.089999871445,17526.619140625,5654.14990234375,915.9099731445312,147794.40625,96.11000061035156,20009.189453125,915.9000244140624,11.3100004196167,5000.0,2968.6298828125,915.8800048828124,16743.19921875,1859.010009765625,30937.0390625,119.7699966430664,295.95001220703125,282.9100036621094,283.0,47705.69921875,8482.3603515625
93,2021-04-08 01:33:59.968678+00:00,56538.255000000005,0.01,56530.839999937,56539.08000001183,56530.830000356334,56539.86999994868,56529.44999980924,56539.880000043566,56528.22999995755,56540.72000009487,56523.999999622014,56541.09999999811,56521.40000004597,56541.119999982184,56521.04000033251,56541.129999974226,56520.850000072365,56541.5000000911,56516.079999343914,56541.93000016022,56515.24000001249,56542.520000101984,5653.080078125,921.5900268554688,535.3699951171875,50477.109375,3496.909912109375,921.5999755859376,20003.0,1696.219970703125,19999.279296875,15897.7001953125,126.43000030517578,141756.0625,5000.0,790075.875,19999.2109375,282.9700012207031,10528.3798828125,94537.2265625,921.2000122070312,1995.1700439453125
94,2021-04-08 01:34:59.968678+00:00,56500.005000000005,0.01,56499.249999985004,56500.619999981594,56496.98000003792,56500.81000001226,56493.36000001092,56500.82000002198,56489.999999620195,56500.82999998032,56488.50000021656,56500.890000038686,56486.55000016966,56501.449999966775,56485.479999334384,56501.63000003909,56485.46999994129,56501.6599999655,56484.57999969221,56502.90000004118,56482.56999999803,56505.070000096544,0.0,5000.0,0.0,25828.349609375,0.0,120268.6171875,0.0,37472.4296875,5000.0,33521.98046875,528.780029296875,108020.2421875,282.69000244140625,1695.050048828125,3494.18994140625,20010.05078125,0.0,921.0,920.6699829101562,1042.1400146484375
95,2021-04-08 01:35:59.968678+00:00,56519.125,0.09,56516.090000011616,56519.59000000195,56516.07999990766,56521.120000074676,56515.30000002379,56523.449999827964,56509.799999598385,56524.24999991975,56509.47000007456,56525.28000014073,56509.08999982534,56525.29000003907,56507.560000163845,56525.49000006202,56507.190000224204,56525.94999990918,56506.61000036327,56525.970000117086,56505.55999993438,56526.59999988095,5651.60986328125,56.56999969482422,521658.6875,25331.890625,271039.4375,921.3300170898438,282.8099975585937,921.3499755859376,5000.0,25264.109375,2260.360107421875,8478.7900390625,4891.990234375,2967.590087890625,19.979999542236328,16330.8203125,20005.529296875,8478.900390625,921.0399780273438,20013.83984375
96,2021-04-08 01:36:59.968678+00:00,56520.645,0.01,56520.619999999486,56524.11000018041,56517.83,56526.02000005258,56516.599999987586,56529.33000031334,56516.14999986268,56529.34000006937,56515.60999987729,56531.29000019939,56514.52000015048,56533.42000005038,56508.509999962764,56534.1300000007,56508.27000006065,56537.089999341835,56508.26000030462,56537.14999952299,56507.94999964283,56537.510000609895,87391.140625,3391.449951171875,22551.76953125,56.58000183105469,2825.830078125,5652.93017578125,204.16000366210932,6654.02001953125,20000.509765625,2826.56005859375,5000.0,1799.199951171875,8476.2802734375,5653.41015625,16395.349609375,2968.199951171875,30514.4609375,5000.0,2260.320068359375,16012.099609375
97,2021-04-08 01:37:59.968678+00:00,56560.155,0.01,56553.65999987848,56561.209999986946,56551.68000036131,56565.6699999074,56550.00000034699,56567.3400001715,56548.73999971895,56567.819999705265,56548.28999984739,56567.829999867026,56547.560000384976,56568.22999975285,56545.31999954281,56569.449999733864,56545.30999938106,56569.459999895626,56543.979999266834,56569.47000005738,56543.03000036105,56569.659999838535,20002.130859375,226.4499969482422,109.7300033569336,5000.0,65393.2890625,8485.099609375,1006.760009765625,18937.150390625,20001.349609375,25930.689453125,283.0,20010.41015625,282.989990234375,23962.33984375,20001.30078125,34765.390625,258.1000061035156,169046.9375,5000.0,1697.0899658203125
98,2021-04-08 01:38:59.968678+00:00,56550.005000000005,0.01,56549.989999999794,56552.76000008432,56548.74000000124,56552.77000009732,56546.73000006256,56552.78999991759,56541.139999995656,56553.19000002617,56541.12999998265,56553.29999996345,56540.59000010353,56556.58999992039,56539.80999991239,56556.800000193405,56538.34999966011,56557.54999993409,56536.48999971072,56557.68000010309,56535.89999976658,56558.02999973521,248.8600006103516,18932.109375,0.0,68392.0625,576.780029296875,76942.1328125,282.9599914550781,85285.8515625,282.9599914550781,37541.1796875,109.70999908447266,5000.0,0.0,226.42999267578125,2826.919921875,2008.030029296875,21699.400390625,16458.669921875,2016.9599609375,3393.47998046875
99,2021-04-08 01:39:59.968678+00:00,56517.215,0.01,56516.01999999872,56517.99999998255,56516.0100000271,56520.649999915484,56515.99999995268,56521.3700001339,56513.68000016269,56523.570000058826,56513.62999989337,56527.1300002364,56513.140000050276,56527.14000020802,56513.010000007984,56530.429999918175,56510.34000018322,56531.08000054085,56510.0200002689,56531.87000076623,56509.279999901635,56531.879999915414,11714.8203125,114473.921875,87082.609375,1024632.9375,70.63999938964844,56.56999969482422,847.7100219726562,20009.900390625,93563.5390625,282.8900146484375,81520.0,20011.30078125,11.270000457763672,921.4500122070312,5000.0,921.4600219726562,2132.5,4994.919921875,24937.55078125,921.469970703125
100,2021-04-08 01:40:59.968678+00:00,56574.995,0.01,56574.98000000075,56575.990000027945,56569.189999896436,56577.019999926044,56567.03000003022,56579.30999998622,56565.89999975336,56579.69999995063,56565.37999980082,56579.969999831,56564.56000025562,56580.50000009928,56561.83999999719,56580.760000075556,56561.82999968145,56580.769999979646,56559.92999979151,56581.84000000866,56557.3200005363,56583.00000040944,23682.830078125,283.1400146484375,181.0200042724609,99441.3671875,2828.35009765625,2524.429931640625,1828.68994140625,916.5900268554688,1696.9599609375,5000.0,56.619998931884766,916.5999755859376,1245.1800537109375,16376.9404296875,7353.0400390625,20011.779296875,20003.7890625,247.4900054931641,5000.0,0.0
101,2021-04-08 01:41:59.968678+00:00,56550.005000000005,0.01,56547.04000005413,56551.33999998691,56545.559999981575,56552.329999936745,56543.70000003219,56556.919999937956,56542.359999935914,56558.139999878214,56541.35000026867,56558.54000039824,56538.84000029715,56559.79000037751,56538.83000028414,56559.80000039051,56538.75000018014,56560.14000000962,56537.630000369885,56560.79000003175,56537.149999745845,56560.99000029177,42.41999816894531,2968.949951171875,2099.97998046875,2377.219970703125,20003.75,2827.85009765625,3497.7099609375,20008.859375,56.59000015258789,283.04998779296875,282.95001220703125,250.4600067138672,20000.009765625,2941.110107421875,2826.93994140625,27261.990234375,5000.0,3393.64990234375,5653.72021484375,5000.0
102,2021-04-08 01:42:59.968678+00:00,56520.005000000005,0.01,56518.43000002226,56520.580000022885,56517.219999960704,56520.59000002552,56515.10000001938,56520.599999976745,56509.99999960189,56520.870000047835,56507.11000002328,56521.400000033165,56503.340000624215,56521.47999995142,56502.940000107665,56522.19999993537,56500.00999949043,56522.99999994039,56499.999999847634,56523.98999994402,56495.7799992506,56524.06999996508,17520.7109375,133079.546875,42.43999862670898,1018743.25,0.0,20010.380859375,16.079999923706055,1695.6300048828125,0.0,921.2999877929688,175682.8125,8478.2197265625,29.190000534057617,921.3099975585938,1177.5899658203125,921.3200073242188,0.0,2995.77001953125,1694.8699951171875,5652.41015625
103,2021-04-08 01:43:59.968678+00:00,56574.995,0.01,56569.64000010869,56575.00999999925,56565.73000014884,56576.60000004353,56565.44000004865,56577.61000003052,56563.609999898996,56578.679999853724,56563.60000040655,56578.69000016945,56563.44999978695,56579.030000201754,56562.47999962215,56582.1900003567,56561.06000006837,56582.37000027695,56561.05000057591,56582.929999845874,56559.349999591126,56584.37000003111,122512.3828125,2970.18994140625,17535.380859375,17538.75,1696.9599609375,2828.8798828125,154331.203125,16328.48046875,32602.259765625,20013.740234375,27.88999938964844,2103.510009765625,5000.0,316.1600036621094,283.0599975585937,5658.240234375,8484.16015625,152.2899932861328,916.260009765625,20014.099609375
104,2021-04-08 01:44:59.968678+00:00,56583.375,0.01,56582.50999997575,56583.39000000016,56582.500000031396,56592.03999964437,56582.17000001501,56595.78999998031,56582.15999996773,56596.580000318965,56581.359999993496,56596.60999994619,56581.28000002695,56597.619999472365,56580.76000003855,56597.65000074638,56580.55999991634,56597.660000073185,56579.559999922814,56598.05000016741,56578.750000107146,56599.9600000377,94743.671875,4153.22021484375,17540.580078125,20009.73046875,117924.921875,0.0,916.6300048828124,2971.320068359375,916.6199951171876,283.239990234375,20005.7890625,15655.0,2304.10009765625,1817.25,916.6099853515624,20013.4609375,27.89999961853028,310.8699951171875,647.75,87314.9765625
105,2021-04-08 01:45:59.968678+00:00,56595.335,0.01,56589.240000025915,56596.330000014685,56588.9200000543,56597.6499998976,56587.53999976492,56599.979999896816,56586.82999962201,56599.99000010182,56586.09999989266,56599.99999989504,56585.96000031687,56600.099999886166,56585.94999970007,56601.38999997763,56584.82000000619,56601.82000014538,56584.66999981361,56601.86000014184,56583.93000029103,56602.04999991909,17542.66015625,2054.489990234375,20004.650390625,0.0,27.89999961853028,127493.9921875,2263.469970703125,16121.0703125,5000.0,0.0,283.19000244140625,283.260009765625,916.6900024414062,0.0,916.6699829101562,3396.110107421875,30555.720703125,328.2900085449219,2829.199951171875,0.0
106,2021-04-08 01:46:59.968678+00:00,56612.485,0.01,56607.3799999057,56612.50000000021,56607.369999965624,56613.02999997774,56607.08999999596,56613.12000000477,56605.02999998372,56615.64000004073,56604.05000008988,56617.279999892504,56602.49999990472,56617.320000064705,56602.30000027945,56618.270000138335,56600.17999980295,56618.48000011558,56600.1700002748,56619.959999896426,56599.98999970585,56619.99999965671,5660.740234375,181.16000366210932,47770.9609375,33741.37109375,342207.34375,283.32000732421875,2264.199951171875,233.259994506836,1698.1199951171875,2944.10009765625,2830.1201171875,15517.98046875,20006.689453125,20011.5703125,283.260009765625,26469.140625,27.90999984741211,25750.759765625,946236.75,0.0
107,2021-04-08 01:47:59.968678+00:00,56583.385,0.01,56582.52999997486,56584.64999997761,56582.48000003839,56584.81999998803,56573.25000036283,56586.46000000376,56573.24000021085,56586.80999997072,56572.11999965787,56587.100000055085,56572.1100003293,56587.249999864485,56567.8800002699,56587.5400001547,56567.83000033344,56587.730000160285,56567.36000060131,56592.70000034979,56566.829999957336,56593.57000039704,1188.22998046875,17541.240234375,1871.469970703125,3395.090087890625,283.1199951171875,70741.6171875,5657.31982421875,1872.1400146484373,2828.610107421875,96418.546875,20003.75,20009.099609375,1894.010009765625,98470.7734375,0.0,56.59000015258789,16186.419921875,2999.409912109375,5000.0,5000.0
