,sell_money
5852,1662668802.6535285
5853,1662534434.0646665
5854,1662543454.4132493
5855,1662605809.4732113
5856,1662597300.1158416
5857,1662609977.1342518
5858,1662658501.3338547
5859,1662615454.5883524
5860,1662594440.4341218
5861,1662611396.4500134
5862,1662582708.918444
5863,1662586393.0616963
5864,1662517531.1199315
5865,1662616732.1687934
5866,1662587538.8081677
5867,1662642347.751456
5868,1662624048.8342483
5869,1662648616.141971
5870,1662629237.1428728
5871,1662567036.5333805
5872,1662592016.8661225
5873,1662613084.8449688
5874,1662663605.9056158
5875,1662590572.3598516
5876,1662550926.7521524
5877,1662555905.7270834
5878,1662620377.0421848
5879,1662661617.5091927
5880,1662606838.2122653
5881,1662659185.7099128
5882,1662621409.9984648
5883,1662538889.9772832
5884,1662529185.873187
5885,1662617073.768153
5886,1662525709.208206
5887,1662613341.7954106
5888,1662649929.5332181
5889,1662635881.1502583
5890,1662656752.9555504
5891,1662552156.808805
5892,1662563454.9999616
5893,1662533421.0750215
5894,1662522771.4713109
5895,1662490273.2865696
5896,1662586598.7150218
5897,1662629627.7047737
5898,1662574987.0570028
5899,1662614300.114556
5900,1662605229.9487164
5901,1662614488.7660422
5902,1662684483.9079475
5903,1662591639.7168424
5904,1662570072.7575438
5905,1662581044.1678658
5906,1662706196.3960512
5907,1662585859.0397642
5908,1662711074.1693077
5909,1662572172.609567
5910,1662574164.483823
5911,1662624958.127502
5912,1662599269.8346193
5913,1662648751.4741359
5914,1662603025.1493177
5915,1662579595.8193521
5916,1662663180.711656
5917,1662601901.4697418
5918,1662579705.3998678
5919,1662681199.5651133
5920,1662640315.9443524
5921,1662577636.8510158
5922,1662711054.5254557
5923,1662698718.104993
5924,1662668449.449544
5925,1662611275.6764622
5926,1662655832.5934768
5927,1662606456.5283892
5928,1662620336.6566153
5929,1662706087.9960916
5930,1662538728.6359453
5931,1662543370.4664981
5932,1662644452.9451027
5933,1662593308.1434114
5934,1662568381.1242652
5935,1662649733.5072615
5936,1662634243.6682367
5937,1662623395.239945
5938,1662589190.328747
5939,1662641712.2664115
5940,1662703333.2605731
5941,1662718699.2986789
5942,1662582338.7346284
5943,1662677186.5230572
5944,1662645348.9797819
5945,1662613895.691824
5946,1662572316.543444
5947,1662726055.2285604
5948,1662670003.423795
5949,1662584408.54748
5950,1662676390.3792396
5951,1662531433.7688234
5952,1662679425.6035125
5953,1662643031.1359804
5954,1662625702.684839
5955,1662520292.093477
5956,1662562907.9204993
5957,1662609058.036214
5958,1662557423.0892694
5959,1662637156.8890586
5960,1662675829.5523345
5961,1662578469.4677787
5962,1662619958.6648374
5963,1662545396.6353505
5964,1662547420.3493583
5965,1662690769.5250187
5966,1662510676.7256002
5967,1662585713.996169
5968,1662513316.7737083
5969,1662547131.452875
5970,1662614975.9063392
5971,1662555415.0285199
5972,1662598164.9744322
5973,1662567169.6835232
5974,1662588739.8959432
5975,1662617842.612305
5976,1662647633.135583
5977,1662606241.3710885
5978,1662550262.127556
5979,1662679015.3903317
5980,1662519383.7537045
5981,1662578606.8899672
5982,1662693158.7769098
5983,1662530525.017739
5984,1662675116.5783956
5985,1662597477.2655396
5986,1662619456.7404687
5987,1662590954.1198237
5988,1662620116.3596046
5989,1662588912.6604328
5990,1662553706.1021109
5991,1662613500.7477157
5992,1662614668.6118863
5993,1662682271.5914164
5994,1662540152.000359
5995,1662541379.0016358
5996,1662618404.4561253
5997,1662685792.7674458
5998,1662617949.413978
5999,1662597135.2618115
6000,1662599550.8657417
6001,1662654097.4139712
6002,1662633218.6288962
6003,1662582671.8717656
6004,1662623124.1871457
6005,1662721494.1770618
6006,1662556767.2939436
6007,1662582863.1598098
6008,1662593401.4269514
6009,1662613594.9987087
6010,1662660119.6044693
6011,1662715246.4157012
6012,1662589148.2924595
6013,1662550553.675325
6014,1662524135.865588
6015,1662598876.0233648
6016,1662556534.4524777
6017,1662566526.5101805
6018,1662577153.0379379
6019,1662576407.9024966
6020,1662606441.0493026
6021,1662542842.9883478
6022,1662622085.8787878
6023,1662648596.3611157
6024,1662683125.5911047
6025,1662658779.2833986
6026,1662590856.3171
6027,1662665199.85242
6028,1662611260.1867378
6029,1662649942.1204562
6030,1662551283.0545416
6031,1662553582.6846657
6032,1662596174.9278526
6033,1662536134.3551326
6034,1662579540.5916119
6035,1662596137.1648753
6036,1662575134.911451
6037,1662556350.3608844
6038,1662623051.2295663
6039,1662666511.1131122
6040,1662560553.0261338
6041,1662541835.428921
6042,1662721321.5019257
6043,1662598023.2167308
6044,1662663407.214263
6045,1662554854.941189
6046,1662653040.6553211
6047,1662668171.7628174
6048,1662667414.8608654
6049,1662581557.098366
6050,1662561012.203249
6051,1662634963.248474
6052,1662621825.01444
6053,1662712738.7315753
6054,1662650998.3018057
6055,1662660886.315067
6056,1662695120.0384989
6057,1662590740.5604782
6058,1662571022.7171068
6059,1662657697.5037918
6060,1662708353.5715728
6061,1662639410.8871903
6062,1662587112.5338368
6063,1662646875.9404032
6064,1662531966.0705514
6065,1662680466.838319
6066,1662585317.0424085
6067,1662529318.8905134
6068,1662647757.6075141
6069,1662576047.8966596
6070,1662618209.6942952
6071,1662592774.9980977
6072,1662703120.9598591
6073,1662624163.386839
6074,1662623100.0433292
6075,1662630789.4030406
6076,1662531332.5495567
6077,1662547315.9053924
6078,1662670503.8859584
6079,1662688214.879449
6080,1662522139.4887326
6081,1662584283.5316465
6082,1662621696.902934
6083,1662570806.7646565
6084,1662551065.146489
6085,1662660597.2202559
6086,1662582149.070066
6087,1662731606.2536464
6088,1662620502.938983
6089,1662581186.6211774
6090,1662729570.7372763
6091,1662617222.1746528
6092,1662680176.5147212
6093,1662636746.5660768
6094,1662669428.982942
6095,1662557972.190049
6096,1662586427.2613432
6097,1662650222.272802
6098,1662707459.096169
6099,1662612457.4513147
6100,1662609585.6596432
6101,1662634149.8549542
6102,1662669627.256884
6103,1662576618.892431
6104,1662607050.8183217
6105,1662585476.1244311
6106,1662603124.838103
6107,1662600628.341544
6108,1662623982.3936005
6109,1662641269.3875349
6110,1662604803.0465183
6111,1662564313.6434395
6112,1662653822.0511098
6113,1662586277.568289
6114,1662629937.1030095
6115,1662647252.611908
6116,1662638666.4999166
6117,1662645424.6105213
6118,1662584489.0105994
6119,1662620610.4879758
6120,1662680065.3054423
6121,1662620445.4565556
6122,1662578299.2651262
6123,1662659376.3458662
6124,1662577179.5112107
6125,1662624978.9202256
6126,1662552082.6430743
6127,1662621621.6938264
6128,1662659287.4432867
6129,1662589094.240338
6130,1662639223.920176
6131,1662615150.8721287
6132,1662547475.928989
6133,1662636056.5433888
6134,1662717975.9757361
6135,1662607872.5820155
6136,1662582515.514922
6137,1662548327.131833
6138,1662629701.1645164
6139,1662608391.6942189
6140,1662605792.1384282
6141,1662677361.922996
6142,1662584758.7944336
6143,1662491677.4286065
6144,1662491768.1097486
6145,1662609669.6913862
6146,1662658264.4671059
6147,1662490965.1243267
6148,1662600728.2109268
6149,1662605486.5726917
6150,1662546010.9683223
6151,1662512468.9582412
6152,1662674089.0509443
6153,1662562431.2820203
6154,1662611370.6559017
6155,1662717162.1638787
6156,1662627585.049579
6157,1662565372.5906088
6158,1662556043.4165783
6159,1662669151.411935
6160,1662668988.2986226
6161,1662662858.9707057
6162,1662643164.6625466
6163,1662577930.721201
6164,1662704752.178211
6165,1662600677.1878362
6166,1662608929.349075
6167,1662678826.7819715
6168,1662617815.5337389
6169,1662637146.5625472
6170,1662622025.299404
6171,1662511790.4355159
6172,1662675996.692626
6173,1662695984.948793
6174,1662647596.6029198
6175,1662638814.5961726
6176,1662702225.9198751
6177,1662690087.8114684
6178,1662643347.618034
6179,1662564412.836917
6180,1662687831.7409923
6181,1662656738.0146961
6182,1662631254.131513
6183,1662565772.1288946
6184,1662697471.2248254
6185,1662528345.1361108
6186,1662597695.4809535
6187,1662587033.1171587
6188,1662681677.9341128
6189,1662634397.0570168
6190,1662684625.8978117
6191,1662563772.2028499
6192,1662536409.6058526
6193,1662537034.5592556
6194,1662602217.11582
6195,1662655790.3985572
6196,1662618917.9328775
6197,1662636518.3512151
6198,1662649269.7997
6199,1662647239.1700313
6200,1662582085.767907
6201,1662588605.172118
6202,1662539876.9586678
6203,1662602154.6762235
6204,1662607334.5996046
6205,1662569373.8681202
6206,1662729256.096176
6207,1662670320.9757388
6208,1662714131.2031696
6209,1662695405.969696
6210,1662634013.1600838
6211,1662644459.018672
6212,1662675394.4987226
6213,1662582224.605044
6214,1662673826.144546
6215,1662628959.142986
6216,1662554356.6198258
6217,1662684394.3738663
6218,1662649998.9851396
6219,1662640089.458666
6220,1662685860.141731
6221,1662647086.6368356
6222,1662639669.0900557
6223,1662589444.6553812
6224,1662582025.1146662
6225,1662679082.058623
6226,1662661295.3861413
6227,1662688984.3364837
6228,1662577061.5373034
6229,1662625459.9143581
6230,1662644571.2382112
6231,1662619718.4833066
6232,1662559347.543203
6233,1662550993.3957875
6234,1662646308.7430015
6235,1662573391.5855882
6236,1662579735.2980697
6237,1662657525.7607224
6238,1662637331.1630447
6239,1662580551.40277
6240,1662648836.591643
6241,1662689406.6061552
6242,1662700945.2781055
6243,1662669247.1580648
6244,1662490434.4847476
6245,1662554213.0122788
6246,1662655202.8111029
6247,1662548809.7683895
6248,1662665680.6904507
6249,1662541078.7861166
6250,1662604852.2849455
6251,1662581720.3198643
6252,1662566737.6208632
6253,1662650864.202741
6254,1662594689.4138129
6255,1662562876.3247094
6256,1662572764.6832566
6257,1662534559.5610693
6258,1662612190.6562138
6259,1662553282.1553922
6260,1662634047.826401
6261,1662686131.8153012
6262,1662554758.525438
6263,1662596484.5262554
6264,1662546876.794138
6265,1662622210.7928522
6266,1662572143.1011314
6267,1662558499.7772267
6268,1662672894.5214694
6269,1662544956.7294242
6270,1662617834.1859813
6271,1662522852.2223248
6272,1662641572.5638013
6273,1662628929.285188
6274,1662542391.0550418
6275,1662665840.5583174
6276,1662631075.8940656
6277,1662519393.2508657
6278,1662635854.6625078
6279,1662543125.2027295
6280,1662527424.5179932
6281,1662607449.272387
6282,1662600637.9682786
6283,1662648792.5480416
6284,1662591878.0111814
6285,1662610874.1848612
6286,1662641141.5955877
6287,1662686229.210857
6288,1662537529.1334748
6289,1662697555.7199667
6290,1662668302.7285445
6291,1662594464.4488764
6292,1662599778.55176
6293,1662696772.8961065
6294,1662554671.351597
6295,1662552284.2442956
6296,1662658001.494421
6297,1662675565.238463
6298,1662641887.713419
6299,1662609842.0059795
6300,1662563275.607582
6301,1662683681.1764312
6302,1662663011.843128
6303,1662631449.2549922
6304,1662580971.2222779
6305,1662671500.518286
6306,1662665459.7781687
6307,1662600934.264636
6308,1662550966.5852573
6309,1662728434.1048687
6310,1662630060.547008
6311,1662589322.522726
6312,1662636956.6327033
6313,1662556723.9707983
6314,1662642516.5757213
6315,1662641307.2710664
6316,1662595850.1503181
6317,1662644398.8820455
6318,1662629887.235373
6319,1662631151.6322117
6320,1662662468.7822769
6321,1662647975.8394873
6322,1662610102.5468092
6323,1662675269.3047304
6324,1662591537.079982
6325,1662467271.449722
6326,1662623297.8551927
6327,1662664318.945669
6328,1662641310.4262915
6329,1662603919.55604
6330,1662602433.3009338
6331,1662676467.0519197
6332,1662577057.8207014
6333,1662614101.5111394
6334,1662530518.59565
6335,1662653089.7975175
6336,1662695180.7949593
6337,1662589851.530022
6338,1662516054.1775393
6339,1662649688.1845088
6340,1662607291.4083958
6341,1662674728.6811028
6342,1662620401.5724442
6343,1662682561.7489612
6344,1662678772.6782928
6345,1662563226.8258584
6346,1662720665.4344547
6347,1662605838.8723292
6348,1662604178.506992
6349,1662636754.5732164
6350,1662657671.6013415
6351,1662654712.129459
6352,1662689620.2787442
6353,1662601134.6902108
6354,1662687698.4041238
6355,1662678888.143301
6356,1662667790.0365443
6357,1662697794.828853
6358,1662690121.229918
6359,1662686779.5404286
6360,1662572385.9779105
6361,1662628555.5529754
6362,1662545968.5527933
6363,1662581775.0617843
6364,1662624869.655161
6365,1662518925.3206668
6366,1662566292.7302282
6367,1662603123.6676784
6368,1662696896.8758953
6369,1662646527.3143792
6370,1662703588.2585967
6371,1662650751.3922627
6372,1662692133.7010436
6373,1662630309.2613447
6374,1662636630.301976
6375,1662700287.7534447
6376,1662606839.4477203
6377,1662623459.1066015
6378,1662652574.6214066
6379,1662528910.242711
6380,1662603442.1840563
6381,1662579233.8878005
6382,1662569851.08669
6383,1662499507.772103
6384,1662639349.9144151
6385,1662617731.3837829
6386,1662579788.1903515
6387,1662689959.799784
6388,1662643468.7840517
6389,1662632599.131419
6390,1662570394.5727437
6391,1662582595.0282974
6392,1662587576.4140768
6393,1662597836.4631674
6394,1662683267.986239
6395,1662663839.8431036
6396,1662659323.8637137
6397,1662638346.5739036
6398,1662594812.0118678
6399,1662725565.7062416
6400,1662628450.8201382
6401,1662695395.929064
6402,1662551395.9979935
6403,1662578270.3977275
6404,1662602716.7309754
6405,1662597737.328429
6406,1662616463.4291844
6407,1662600057.0261955
6408,1662619357.3533502
6409,1662618946.4290593
6410,1662656033.7855604
6411,1662683605.0495765
6412,1662685392.9210181
6413,1662623935.273624
6414,1662683347.0342476
6415,1662712039.414863
6416,1662626811.0197706
6417,1662589810.6926398
6418,1662579909.6660986
6419,1662608726.4962914
6420,1662568076.888547
6421,1662632335.436031
6422,1662690803.8919206
6423,1662663766.4454541
6424,1662645168.6903374
6425,1662612336.5100687
6426,1662680395.187278
6427,1662658202.9042716
6428,1662595012.0775163
6429,1662702927.118369
6430,1662565737.8834019
6431,1662657607.134847
6432,1662518519.85881
6433,1662669412.408176
6434,1662661130.144818
6435,1662543026.1161466
6436,1662645972.157589
6437,1662648473.920062
6438,1662600402.7849693
6439,1662545006.821803
6440,1662572673.7630424
6441,1662538068.4591243
6442,1662584611.5938964
6443,1662479931.728094
6444,1662558718.621778
6445,1662497311.3815753
6446,1662496015.7924216
6447,1662564418.8126745
6448,1662636297.6343002
6449,1662560926.4693465
6450,1662616334.1730573
6451,1662640418.813412
6452,1662650260.0221827
6453,1662594778.653875
6454,1662525269.534436
6455,1662561733.7356048
6456,1662496561.3371935
6457,1662538761.7536736
6458,1662631257.52495
6459,1662642679.3527722
6460,1662534918.3142486
6461,1662565271.6127462
6462,1662672428.1157517
6463,1662638510.481144
6464,1662609781.5110652
6465,1662654714.8969715
6466,1662566504.0160604
6467,1662653413.6207001
6468,1662675456.7002218
6469,1662596668.5229516
6470,1662692313.9613137
6471,1662654142.9225755
6472,1662630584.0107713
6473,1662648195.7554884
6474,1662690267.1587565
6475,1662590092.2807636
6476,1662510234.603095
6477,1662573608.6879752
6478,1662496773.5641594
6479,1662698341.5567632
6480,1662654997.7359893
6481,1662624066.911511
6482,1662616465.6318803
6483,1662606795.9010081
6484,1662640959.1601279
6485,1662561714.5402617
6486,1662643663.384991
6487,1662601400.6267624
6488,1662667230.7536364
6489,1662548677.1097226
6490,1662497943.197811
6491,1662546242.949574
6492,1662587561.372327
6493,1662605318.9485216
6494,1662577575.4640834
6495,1662606982.6958451
6496,1662605138.5552177
6497,1662623835.7249818
6498,1662567525.9195926
6499,1662680919.480398
6500,1662684947.9949052
6501,1662631388.778649
6502,1662524899.5205042
6503,1662642729.450156
6504,1662591230.6458051
6505,1662572812.1973233
6506,1662690755.4052389
6507,1662619585.3702874
6508,1662667306.5614793
6509,1662686613.6466894
6510,1662557319.1322181
6511,1662586959.412387
6512,1662584656.3716388
6513,1662554313.4289725
6514,1662650656.8849328
6515,1662660891.0844166
6516,1662568506.8601027
6517,1662643441.9841995
6518,1662594459.7442586
6519,1662604384.2195618
6520,1662525836.3560815
6521,1662543435.8275518
6522,1662687959.263746
6523,1662675482.8354194
6524,1662603681.437352
6525,1662684116.0395708
6526,1662679455.402757
6527,1662662572.785112
6528,1662629380.6190255
6529,1662588140.43027
6530,1662704470.1468887
6531,1662558913.8871853
6532,1662665656.2413166
6533,1662609460.778515
6534,1662645420.543202
6535,1662623583.153
6536,1662641930.8502378
6537,1662562949.2130897
6538,1662623505.1552565
6539,1662574668.989591
6540,1662608001.4532459
6541,1662659500.4576044
6542,1662555689.5273192
6543,1662624465.117701
6544,1662647214.622162
6545,1662602147.0463262
6546,1662495293.0257974
6547,1662636416.3093483
6548,1662665696.3790262
6549,1662562463.2864802
6550,1662527392.8300948
6551,1662596185.9364767
6552,1662659557.2097514
6553,1662589360.561188
6554,1662693255.9236338
6555,1662640034.4663568
6556,1662577940.1497793
6557,1662587808.0406458
6558,1662634535.619469
6559,1662648626.0637772
6560,1662634735.480244
6561,1662648997.855813
6562,1662555670.276978
6563,1662645921.1341047
6564,1662577359.685542
6565,1662655716.121222
6566,1662553764.5927575
6567,1662592381.4399693
6568,1662588113.595931
6569,1662545625.0058043
6570,1662694949.2752686
6571,1662644186.1790783
6572,1662648177.5931542
6573,1662607786.660161
6574,1662606857.2800498
6575,1662593924.8174188
6576,1662621473.0314999
6577,1662642262.9357371
6578,1662687901.240746
6579,1662632422.1276033
6580,1662563508.1541843
6581,1662634703.5472145
6582,1662598584.4137707
6583,1662638286.1068077
6584,1662715959.7829242
6585,1662631679.347078
6586,1662606239.0960367
6587,1662687458.499804
6588,1662616139.0330431
6589,1662663487.326871
6590,1662641700.4151814
6591,1662600461.7658558
6592,1662589031.6321714
6593,1662602334.6621754
6594,1662628076.736779
6595,1662556173.180627
6596,1662614876.4693637
6597,1662594178.7316217
6598,1662601891.4959633
6599,1662561824.917838
6600,1662548205.0008488
6601,1662582859.845872
6602,1662646397.616576
6603,1662453773.3106751
6604,1662614279.7889154
6605,1662697199.6399374
6606,1662528462.1742983
6607,1662606006.863971
6608,1662615989.6932895
6609,1662618760.2378294
6610,1662666342.8038316
6611,1662554860.861034
6612,1662579847.2426066
6613,1662640771.6557517
6614,1662563561.4955502
6615,1662504248.7501235
6616,1662657684.4228256
6617,1662658917.3968747
6618,1662478033.7180822
6619,1662608819.515599
6620,1662502264.2947447
6621,1662539228.1597557
6622,1662569726.140116
6623,1662624715.515753
6624,1662636439.4851403
6625,1662591997.8776655
6626,1662592281.5592358
6627,1662542347.9265091
6628,1662549248.142613
6629,1662628853.786074
6630,1662616496.4119222
6631,1662608359.1928825
6632,1662572392.177568
6633,1662622753.7483573
6634,1662572961.616375
6635,1662674392.6099522
6636,1662562551.6696064
6637,1662531791.9156694
6638,1662680860.1100807
6639,1662678686.7813132
6640,1662678854.5510182
6641,1662635263.3253386
6642,1662608774.9143434
6643,1662720607.3338034
6644,1662700477.6320388
6645,1662581503.1598237
6646,1662665154.216442
6647,1662602327.7415855
6648,1662632847.3086495
6649,1662578365.4707131
6650,1662662786.8014483
6651,1662651766.8169103
6652,1662572777.1432085
6653,1662603820.008486
6654,1662667709.4196386
6655,1662599250.5938942
6656,1662538475.7949455
6657,1662662194.0315566
6658,1662675501.0087514
6659,1662495802.155236
6660,1662591704.4656196
6661,1662536285.5054152
6662,1662658885.1441069
6663,1662510731.9492939
6664,1662652702.4557712
6665,1662563542.9136791
6666,1662676548.9048157
6667,1662607355.4171367
6668,1662641623.008412
6669,1662537503.845501
6670,1662554223.9658723
6671,1662599869.0175824
6672,1662606404.9034233
6673,1662589238.4340284
6674,1662635204.8114295
6675,1662673229.273576
6676,1662692853.0580199
6677,1662683848.2363925
6678,1662588535.9847372
6679,1662611302.3683066
6680,1662648117.5317848
6681,1662637557.2359915
6682,1662693248.2895076
6683,1662683224.8348153
6684,1662585237.0039253
6685,1662569332.7074025
6686,1662659366.4483492
6687,1662632300.9268262
6688,1662694216.3895895
6689,1662558040.5165043
6690,1662629933.055532
6691,1662643669.8143814
6692,1662609156.7055166
6693,1662675732.3383346
6694,1662692049.1269784
6695,1662666796.5373776
6696,1662596311.3712606
6697,1662622443.9622266
6698,1662636672.6450934
6699,1662630867.7220056
6700,1662643608.8972344
6701,1662691335.3103776
6702,1662600316.8037696
6703,1662694178.4615328
6704,1662651587.756599
6705,1662622145.9699774
6706,1662665926.79617
6707,1662636178.8227706
6708,1662535978.937363
6709,1662664089.666945
6710,1662706234.2902145
6711,1662685528.7765877
6712,1662636686.987917
6713,1662588890.9432049
6714,1662666913.9140785
6715,1662614827.6693122
6716,1662667513.856667
6717,1662579000.4102445
6718,1662596347.85442
6719,1662522028.5113003
6720,1662649286.6398737
6721,1662590467.1246552
6722,1662574307.780338
6723,1662660678.6952055
6724,1662634593.9874244
6725,1662540121.235051
6726,1662588993.9915261
6727,1662556031.4720836
6728,1662634376.629236
6729,1662625747.1610155
6730,1662574495.369319
6731,1662554791.1075883
6732,1662648902.3603334
6733,1662601431.6715314
6734,1662532088.9980822
6735,1662520428.220643
6736,1662664088.2890499
6737,1662593775.456222
6738,1662646246.3574307
6739,1662651384.7971349
6740,1662548577.2061274
6741,1662626842.689814
6742,1662667963.4392607
6743,1662615173.2771351
6744,1662649806.853857
6745,1662688701.1776848
6746,1662691427.4485042
6747,1662599272.315325
6748,1662585770.5919037
6749,1662636287.4397693
6750,1662634332.4217722
6751,1662531568.1450224
6752,1662661078.8435585
6753,1662535150.673366
6754,1662615295.723574
6755,1662602256.7299902
6756,1662655997.3576317
6757,1662545255.316825
6758,1662622841.674734
6759,1662621085.8305948
6760,1662593590.4680784
6761,1662667683.0681145
6762,1662698680.3379898
6763,1662631360.1398277
6764,1662614360.1733248
6765,1662656812.5690622
6766,1662652312.6630328
6767,1662527886.0117705
6768,1662656617.9743404
6769,1662670055.0035746
6770,1662641224.6032112
6771,1662701900.0849192
6772,1662678180.9535246
6773,1662570213.819015
6774,1662500820.587708
6775,1662548183.4026327
6776,1662579247.0844631
6777,1662726357.8224049
6778,1662665091.5561888
6779,1662626613.7078505
6780,1662657537.750293
6781,1662698879.3224247
6782,1662599493.1793206
6783,1662640996.5027392
6784,1662640943.3019118
6785,1662642640.5543246
6786,1662723893.090773
6787,1662619698.775869
6788,1662613283.9415722
6789,1662522841.817175
6790,1662622998.3192656
6791,1662554198.992397
6792,1662536173.6300032
6793,1662676161.888121
6794,1662619919.195768
6795,1662663099.1752346
6796,1662619847.4283268
6797,1662575761.7802477
6798,1662555999.2592177
6799,1662615819.8227394
6800,1662584963.3852754
6801,1662579690.7297974
6802,1662620671.607925
6803,1662611541.6734853
6804,1662668583.3659396
6805,1662630236.5244339
6806,1662649638.579356
6807,1662694113.984218
6808,1662721046.2457333
6809,1662651245.6840513
6810,1662685628.625419
6811,1662655395.7504323
6812,1662661353.9940944
6813,1662609852.2765038
6814,1662705811.8197172
6815,1662622057.7250507
6816,1662631923.5684052
6817,1662645343.2281444
6818,1662621393.5267038
6819,1662710071.475517
6820,1662638847.7248597
6821,1662719624.290203
6822,1662583993.6128743
6823,1662542621.887025
6824,1662609525.3087633
6825,1662586658.941762
6826,1662638089.4377367
6827,1662629581.5633886
6828,1662675893.0813873
6829,1662709197.3833077
6830,1662629092.7330594
6831,1662524385.4345298
6832,1662555978.557249
6833,1662659955.751927
6834,1662638187.4972746
6835,1662552606.8806992
6836,1662676211.486762
6837,1662537090.2702303
6838,1662649166.9999099
6839,1662641855.7507064
6840,1662527276.7027366
6841,1662627680.868228
6842,1662572785.7380247
6843,1662620017.9619288
6844,1662617760.539913
6845,1662612215.1162972
6846,1662623851.5340137
6847,1662556246.37813
6848,1662562095.0539134
6849,1662605715.3189256
6850,1662651782.4351285
6851,1662519531.9002764
6852,1662677158.3662598
6853,1662511626.6744049
6854,1662503899.003026
6855,1662529252.520956
6856,1662599584.2763224
6857,1662616332.0568397
6858,1662682734.9656143
6859,1662560480.1457334
6860,1662606293.3886466
6861,1662641135.3588688
6862,1662631267.974865
6863,1662560769.596289
6864,1662562218.6779258
6865,1662541788.480923
6866,1662555490.549119
6867,1662559646.3796263
6868,1662604540.9424963
6869,1662671647.2747018
6870,1662572227.5965002
6871,1662523500.4460268
6872,1662688719.2790358
6873,1662525399.0099537
6874,1662620985.268777
6875,1662629575.2817485
6876,1662667428.2960372
6877,1662538062.578043
6878,1662571327.3347304
6879,1662650495.178235
6880,1662638040.643077
6881,1662555620.1762745
6882,1662589462.0930517
6883,1662682522.6815245
6884,1662673468.2858427
6885,1662696898.4203296
6886,1662563667.7983558
6887,1662681721.7173512
6888,1662595262.1931257
6889,1662576786.1805654
6890,1662687259.4530337
6891,1662648712.7469425
6892,1662582992.873115
6893,1662632093.9203959
6894,1662708058.9872887
6895,1662577951.887104
6896,1662666192.5079339
6897,1662684727.1567168
6898,1662608907.3185275
6899,1662492262.7859201
6900,1662595912.9517648
6901,1662682953.3821652
6902,1662617837.8629215
6903,1662622852.249459
6904,1662513871.9197865
6905,1662556639.57532
6906,1662566839.4353056
6907,1662537717.0372553
6908,1662602931.104922
6909,1662630167.2812529
6910,1662615681.5147216
6911,1662563071.4267704
6912,1662572279.2277677
6913,1662576163.2429302
6914,1662639093.321053
6915,1662653272.882409
6916,1662664237.5400972
6917,1662669006.7996345
6918,1662560263.1262767
6919,1662578813.0507982
6920,1662625335.9490845
6921,1662679839.9963107
6922,1662559597.438092
6923,1662654067.7670374
6924,1662562805.047128
6925,1662666538.9856546
6926,1662649408.5869982
6927,1662656193.486429
6928,1662689767.038078
6929,1662662868.7221575
6930,1662587449.4235833
6931,1662649115.627429
6932,1662625162.6245956
6933,1662649172.6492598
6934,1662544006.9280915
6935,1662692961.2514174
6936,1662670403.6771145
6937,1662698525.2112875
6938,1662562833.1743844
6939,1662678000.4630399
6940,1662653345.5018907
6941,1662648149.5918782
6942,1662648387.4782076
6943,1662705776.126808
6944,1662595022.0860014
6945,1662592492.087451
6946,1662683189.0220487
6947,1662626258.0246785
6948,1662639949.5025563
6949,1662531928.3253078
6950,1662650354.5595648
6951,1662572672.879395
6952,1662652139.9298012
6953,1662557282.4173663
6954,1662694423.8968081
6955,1662663046.4981434
6956,1662705418.0684233
6957,1662558076.4950163
6958,1662638170.647238
6959,1662671026.6792607
6960,1662678177.3387778
6961,1662538991.150096
6962,1662570371.6222603
6963,1662667740.022047
6964,1662651251.318137
6965,1662687003.7085304
6966,1662658755.9866588
6967,1662577113.2395782
6968,1662615901.28888
6969,1662645479.8044593
6970,1662661825.0865798
6971,1662690167.0443633
6972,1662540224.9342232
6973,1662670425.5358512
6974,1662677133.6028996
6975,1662618745.7504408
6976,1662552423.7942684
6977,1662591013.7055404
6978,1662536537.795497
6979,1662668351.8924642
6980,1662571525.1014547
6981,1662590221.0873919
6982,1662573355.8801012
6983,1662515752.0117228
6984,1662611051.2080216
6985,1662633056.8540251
6986,1662651496.7422678
6987,1662609442.5861268
6988,1662629465.9859474
6989,1662544566.420929
6990,1662604929.5468872
6991,1662576071.1199317
6992,1662617021.958803
6993,1662634571.9714258
6994,1662667444.6651332
6995,1662718214.2347589
6996,1662599982.7936685
6997,1662517356.3881404
6998,1662670208.2874205
6999,1662580356.3529048
7000,1662707325.4059994
7001,1662530292.704333
7002,1662682293.7537885
7003,1662504831.5211928
7004,1662623880.0570948
7005,1662599348.1338172
7006,1662541744.002433
7007,1662584612.3134058
7008,1662585111.0740092
7009,1662555317.8057902
7010,1662610867.8648548
7011,1662558855.975018
7012,1662550945.5233967
7013,1662645415.195803
7014,1662721480.1697373
7015,1662626668.0879228
7016,1662682358.0627189
7017,1662681840.9621072
7018,1662565457.431836
7019,1662548891.6260827
7020,1662589339.40314
7021,1662655349.0009236
7022,1662609361.0642083
7023,1662690241.542523
7024,1662661425.756554
7025,1662596713.3825867
7026,1662622748.5155172
7027,1662712562.9603865
7028,1662488619.2990067
7029,1662582624.5555713
7030,1662640937.6235182
7031,1662621625.9975452
7032,1662661753.9729493
7033,1662529600.1942058
7034,1662641450.8523777
7035,1662591976.3656566
7036,1662593383.0641925
7037,1662668422.5111651
7038,1662659055.8887365
7039,1662553238.852322
7040,1662626829.271986
7041,1662531855.5765293
